"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","GWH_07","GWH_08","X","Y"
"24","2008","1102062","신당2동","60.587607","66.111292","200776.666","450594.952"
"23","2008","1102061","신당1동","138.943036","141.375368","201213.632","451748.381"
"64","2008","1105055","중곡1동","54.058886","56.213926","206869.179","451378.271"
"71","2008","1105063","광장동","97.806562","100.429444","209150.645","449781.821"
"74","2008","1105067","자양4동","75.390598","76.424413","205621.339","448266.35"
"123","2008","1106066","장안2동","75.393211","80.211938","205708.233","451957.535"
"1","2008","1101053","사직동","207.656174","230.036356","197293.033","452699.473"
"2","2008","1101054","삼청동","48.618586","49.341185","198369.776","454054.578"
"3","2008","1101055","부암동","43.325415","43.016889","196849.134","455100.694"
"4","2008","1101056","평창동","102.831677","100.095707","197224.792","457121.3"
"6","2008","1101060","가회동","60.036955","59.509327","198791.572","453826.625"
"92","2008","1108068","길음2동","71.676371","74.327858","202403.739","456483.261"
"81","2008","1106063","답십리4동","46.284846","47.260892","205501.535","452254.482"
"82","2008","1103065","이태원1동","57.70097","62.897505","199374.626","448224.979"
"36","2008","1103064","이촌2동","14.357689","14.903593","195939.541","447108.479"
"37","2008","1101057","무악동","13.391452","17.382672","196314.58","453087.528"
"38","2008","1101067","창신1동","64.862695","66.788854","201255.885","452639.421"
"39","2008","1102060","을지로동","190.208793","193.13236","199738.823","451857.952"
"8","2008","1101063","종로5.6가동","118.089101","117.888269","200364.167","452627.462"
"21","2008","1102058","장충동","95.49984","97.905138","200099.385","450665.149"
"22","2008","1102059","광희동","272.237698","277.488578","200258.612","451784.911"
"25","2008","1102063","신당3동","72.364585","75.062462","200935.886","450017.49"
"27","2008","1102065","신당5동","47.925399","47.40491","201890.623","451514.806"
"28","2008","1102066","신당6동","39.233299","38.947865","201642.44","451253.769"
"29","2008","1102068","중림동","72.366946","68.93094","197036.485","450804.484"
"30","2008","1103051","후암동","52.408361","54.394912","198282.784","450085.131"
"31","2008","1103052","용산2가동","82.321414","81.345015","198528.949","449006.274"
"9","2008","1101064","이화동","98.902725","99.271226","200233.776","453397.594"
"83","2008","1103066","이태원2동","48.582405","49.415499","199322.876","449128.968"
"85","2008","1103070","보광동","40.954374","42.4055","200125.151","447312.991"
"86","2008","1103071","청파동","90.351475","94.693387","197048.524","449875.04"
"87","2008","1103072","원효로1동","69.139969","66.915302","196945.714","448682.847"
"33","2008","1103057","원효로2동","120.061503","115.747901","195812.758","448122.786"
"40","2008","1102067","황학동","42.297118","58.622007","201818.502","452113.552"
"55","2008","1104066","성수1가2동","209.515344","217.085866","203702.617","449912.407"
"63","2008","1105054","군자동","73.10075","72.142129","206495.914","450430.124"
"77","2008","1106055","제기2동","66.566597","68.032889","203007.529","453830.574"
"84","2008","1103069","서빙고동","171.7342","175.449812","199245.211","446844.905"
"11","2008","1101066","명륜3가동","30.193061","30.74984","199400.88","454190.783"
"13","2008","1101069","창신3동","8.222036","8.429381","201147.803","453250.932"
"14","2008","1101070","숭인1동","18.183449","19.178458","201494.367","453114.366"
"16","2008","1101072","청운효자동","83.936864","86.757146","197265.998","453911.479"
"18","2008","1102054","회현동","341.322182","334.045335","197965.536","450859.005"
"19","2008","1102055","명동","494.563072","493.660601","198516.339","451350.842"
"73","2008","1105065","자양2동","125.883364","107.271437","207286.652","447920.713"
"75","2008","1106051","신설동","67.411343","69.159297","202590.419","452774.245"
"76","2008","1106054","제기1동","130.311064","135.92709","203551.973","453910.325"
"79","2008","1106058","전농3동","48.804256","49.533465","205402.277","453471.898"
"88","2008","1103073","한강로동","219.770705","218.534808","197272.343","447833.97"
"89","2008","1103074","한남동","172.283134","166.77973","200686.888","448664.695"
"43","2008","1104065","성수1가1동","76.999513","79.713514","203549.769","448964.249"
"44","2008","1105053","화양동","227.072383","233.254717","206466.719","449336.664"
"20","2008","1102057","필동","181.624526","184.492938","199498.8","450796.721"
"48","2008","1106074","이문1동","28.214981","29.017711","205772.577","455328.232"
"49","2008","1104055","사근동","127.814392","130.853505","204007.697","451051.69"
"50","2008","1104056","행당1동","87.425754","88.531457","203101.577","451136.531"
"51","2008","1104057","행당2동","25.936362","36.094261","202594.296","450795.544"
"117","2008","1107068","망우3동","38.534857","40.139422","206629.474","456812.266"
"118","2008","1107069","신내1동","89.947991","92.427651","209080.191","454672.674"
"53","2008","1104059","금호1가동","43.497025","45.319623","202164.88","450388.678"
"54","2008","1104062","금호4가동","41.150111","42.329717","202013.71","449339.827"
"56","2008","1104067","성수2가1동","279.103617","283.908848","204945.831","448533.352"
"61","2008","1104072","금호2.3가동","59.342636","58.683536","201736.7","450354.43"
"62","2008","1104073","옥수동","57.407986","57.639957","201505.544","449225.106"
"65","2008","1105056","중곡2동","59.295937","61.006111","207430.635","451029.495"
"66","2008","1105057","중곡3동","59.370258","60.993713","207191.668","452012.858"
"67","2008","1105058","중곡4동","61.45236","62.840699","208405.463","451497.135"
"69","2008","1105061","구의2동","73.535892","73.802896","208365.589","450264.722"
"72","2008","1105064","자양1동","73.475634","75.229009","207092.778","448584.67"
"125","2008","1106068","장안4동","47.667165","48.610848","206324.192","451843.681"
"90","2008","1104052","왕십리2동","31.93522","33.494341","202471.852","451322.644"
"91","2008","1108058","돈암1동","70.122528","70.599538","202156.705","455527.341"
"93","2008","1108084","종암동","132.53434","138.317273","202906.997","455342.351"
"155","2008","1110052","쌍문2동","58.092188","58.583272","199770.42","455087.15"
"102","2008","1111072","상계8동","39.487759","39.629381","204745.041","462951.716"
"97","2008","1110061","창3동","187.544867","183.750722","203655.337","459791.527"
"199","2008","1116066","가양3동","46.83156","45.744792","187131.803","452100.195"
"200","2008","1116069","공항동","111.306736","112.082613","181863.605","450811.236"
"156","2008","1110054","쌍문4동","37.012029","37.925266","203317.437","461871.181"
"132","2008","1107062","중화2동","70.499653","72.393996","203087.818","453098.412"
"144","2008","1109060","번1동","74.921541","79.204482","205401.446","456510.77"
"194","2008","1115051","목1동","335.048591","344.459505","195297.15","448546.697"
"101","2008","1111062","중계2동","37.262042","37.171698","205610.559","460251.172"
"103","2008","1112056","갈현2동","66.361245","67.52879","192287.764","457643.208"
"105","2008","1106078","전농2동","78.460451","79.166675","204429.753","453469.978"
"106","2008","1106079","답십리3동","68.364685","68.184517","195835.051","453837.842"
"119","2008","1107070","신내2동","42.075753","40.930421","209132.178","456734.683"
