"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","HC_SUM_07","HC_SUM_08","X","Y"
"12","2008","1101068","창신2동","0","0","200920.962","452936.545"
"14","2008","1101070","숭인1동","0","0","201494.367","453114.366"
"46","2008","1105066","자양3동","0","0","206296.331","448042.291"
"47","2008","1106061","답십리2동","0","0","205283.699","452469.857"
"48","2008","1106076","이문3동","0","0","205895.297","455870.557"
"50","2008","1104056","행당1동","0","0","203101.577","451136.531"
"51","2008","1104057","행당2동","0","0","202594.296","450795.544"
"79","2008","1106058","전농3동","0","0","205402.277","453471.898"
"90","2008","1103073","한강로동","0","0","200686.888","448664.695"
"45","2008","1105060","구의1동","0","0","207597.569","449054.352"
"160","2008","1110061","창3동","0","0","203739.614","460646.104"
"161","2008","1110062","창4동","66860.4","65807.9","203655.337","459791.527"
"180","2008","1111077","상계6.7동","93923.5","92550.4","207149.887","464065.786"
"191","2008","1110052","쌍문2동","0","0","201820.377","461631.906"
"124","2008","1106068","장안4동","0","0","206324.192","451843.681"
"91","2008","1103074","한남동","0","0","202471.852","451322.643"
"117","2008","1107068","망우3동","0","0","209080.191","454672.674"
"53","2008","1104059","금호1가동","0","0","202164.88","450388.678"
"54","2008","1104062","금호4가동","0","0","202013.71","449339.827"
"56","2008","1104067","성수2가1동","0","0","204945.831","448533.352"
"58","2008","1104069","송정동","0","0","205562.916","450474.779"
"59","2008","1104070","용답동","0","0","205120.555","451313.517"
"60","2008","1104071","왕십리도선동","0","0","202645.626","451886.773"
"61","2008","1104072","금호2.3가동","0","0","201736.7","450354.43"
"62","2008","1104073","옥수동","0","0","201505.544","449225.105"
"67","2008","1105058","중곡4동","0","0","208405.463","451497.135"
"68","2008","1105059","능동","0","0","207245.626","450183.437"
"69","2008","1105061","구의2동","0","0","208365.589","450264.722"
"73","2008","1105065","자양2동","0","0","207286.652","447920.713"
"74","2008","1105067","자양4동","0","0","205621.339","448266.35"
"75","2008","1106051","신설동","0","0","202590.419","452774.245"
"76","2008","1106054","제기1동","0","0","203551.973","453910.324"
"88","2008","1103071","청파동","0","0","196945.714","448682.847"
"89","2008","1103072","원효로1동","0","0","197272.343","447833.97"
"92","2008","1104052","왕십리2동","0","0","202403.739","456483.261"
"123","2008","1106067","장안3동","0","0","206513.36","452734.151"
"195","2008","1116057","화곡2동","0","0","187374.591","447339.867"
"104","2008","1112071","진관동","0","21494.4","194592.477","460258.118"
"162","2008","1110063","창5동","8131.7","8337.2","204440.751","461310.016"
"197","2008","1116069","공항동","0","0","187131.803","452100.195"
"113","2008","1107060","상봉2동","0","0","207223.526","455000.326"
"145","2008","1109062","번3동","0","0","203042.951","458676.483"
"127","2008","1106073","휘경2동","0","0","205461.004","454651.39"
"155","2008","1108082","삼선동","0","0","199770.42","455087.15"
"176","2008","1111073","상계9동","62734.6","61972.8","206183.253","462635.878"
"171","2008","1111063","중계3동","34996.4","52905.7","206477.415","461133.995"
"118","2008","1107069","신내1동","2228.9","2115.2","209132.178","456734.683"
"119","2008","1107070","신내2동","61153.2","60613.6","208006.966","456607.803"
"120","2008","1107071","면목본동","0","0","207877.52","454377.59"
"121","2008","1107072","면목3.8동","0","0","208548.521","453913.757"
"122","2008","1107073","망우본동","0","0","209325.088","455897.11"
"101","2008","1111062","중계2동","53208.8","53389.9","204745.041","462951.716"
"135","2008","1108061","보문동","0","0","202437.585","454146.64"
"172","2008","1111064","중계4동","9172.5","9199","205970.364","460556.833"
"183","2008","1112056","갈현2동","0","0","194462.775","457616.275"
"192","2008","1110053","쌍문3동","0","0","203317.437","461871.181"
"251","2008","1116052","등촌1동","6858.5","6756.1","187614.866","450736.139"
"231","2008","1115060","신월4동","0","0","189063.006","447513.022"
"298","2008","1122067","양재2동","0","0","201783.986","447372.759"
"93","2008","1108068","길음2동","0","0","202723.353","459864.416"
"94","2008","1108084","종암동","0","0","201359.836","457411.095"
"95","2008","1109073","삼각산동","0","0","199911.48","462476.583"
"103","2008","1112055","갈현1동","0","0","191676.32","453692.664"
"105","2008","1106078","전농2동","0","0","204429.753","453469.978"
"106","2008","1106079","답십리3동","0","0","204457.593","452323.377"
"99","2008","1111052","월계2동","20405.5","20160","208108.129","459093.502"
"110","2008","1107055","면목5동","0","0","206969.654","453630.684"
"116","2008","1107065","묵2동","0","0","206629.474","456812.266"
"134","2008","1108060","안암동","0","0","201122.781","455247.286"
"153","2008","1108078","장위3동","0","0","204683.096","457008.478"
"168","2008","1111059","하계2동","40396.5","40057.2","206628.143","459869.162"
"175","2008","1111069","상계5동","7032.4","8321.4","205842.731","461823.393"
"187","2008","1109071","송중동","0","0","202350.67","458817.604"
"102","2008","1111072","상계8동","67909.2","65715.8","192439.788","458358.132"
"143","2008","1109060","번1동","0","0","202906.997","455342.351"
"128","2008","1106074","이문1동","0","0","205827.366","454132.96"
"188","2008","1109072","송천동","0","0","202948.326","457536.803"
"112","2008","1107059","상봉1동","15008","14929.6","207777.058","455878.723"
"114","2008","1107061","중화1동","0","0","207322.566","455898.294"
"126","2008","1106072","휘경1동","0","0","204592.91","454988.79"
"129","2008","1106075","이문2동","0","0","205772.577","455328.232"
"130","2008","1106077","용두동","0","0","205079.221","455314.543"
"107","2008","1106080","청량리동","0","0","204059.409","454321.454"
"108","2008","1107052","면목2동","0","0","206955.942","454401.441"
"109","2008","1107054","면목4동","0","0","207690.766","452662.605"
"111","2008","1107057","면목7동","0","0","208052.655","452957.424"
"115","2008","1107064","묵1동","28003.5","27870.6","207346.665","457030.618"
"136","2008","1108062","정능1동","0","0","201729.65","453726.063"
"137","2008","1108063","정능2동","0","0","201543.902","456276.896"
"138","2008","1108064","정능3동","0","0","200659.801","456062.578"
"139","2008","1108065","정능4동","0","0","199497.887","457244.246"
"140","2008","1108066","길음1동","0","0","199575.006","458068.783"
"141","2008","1108083","동선동","0","0","201784.075","456498.812"
"142","2008","1108085","석관동","0","0","201625.068","454899.215"
"144","2008","1109061","번2동","0","0","205401.446","456510.77"
"146","2008","1109063","수유1동","0","0","203828.346","458208.728"
"147","2008","1109064","수유2동","0","0","200775.049","458882.739"
"148","2008","1109065","수유3동","0","0","201721.415","460599.242"
"149","2008","1108071","월곡1동","0","0","202108.228","460160.741"
"125","2008","1106071","회기동","0","0","206348.892","453061.67"
"151","2008","1108076","장위1동","0","0","203943.82","455959.189"
"152","2008","1108077","장위2동","0","0","203925.159","457334.175"
"154","2008","1108081","성북동","0","0","204752.438","457644.275"
"157","2008","1110056","방학2동","0","0","203805.755","462834.562"
"158","2008","1110057","방학3동","0","0","202763.175","463217.382"
"159","2008","1110059","창1동","20612","27330.2","202221.223","462552.518"
"163","2008","1110065","도봉2동","16711.8","16525","203735.608","461888.586"
"174","2008","1111066","상계2동","0","0","205929.247","464874.245"
"185","2008","1109069","삼양동","0","0","191977.033","456949.852"
"150","2008","1108072","월곡2동","0","0","203273.7","456447.479"
"213","2008","1113071","북가좌1동","0","0","193035.399","453214.575"
"214","2008","1113072","북가좌2동","0","585.1","191911.704","452899.085"
"215","2008","1113073","충현동","845.7","899.2","192397.613","453509.328"
"260","2008","1116066","가양3동","50310.5","50010","187828.332","451478.498"
"177","2008","1111074","상계10동","50229.5","50833.3","205575.407","463107.98"
"178","2008","1111075","공릉1.3동","21361.1","20671.5","205169.885","462246.761"
"164","2008","1111051","월계1동","0","0","204221.365","464652.49"
"165","2008","1111053","월계3동","33827.7","32668.2","204350.545","459387.982"
"166","2008","1111054","월계4동","19601.4","19592.1","205808.316","458176.58"
"167","2008","1111058","하계1동","27687.4","27195.9","205047.708","459107.823"
"169","2008","1111060","중계본동","0","0","205702.18","459507.834"
