"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","SUM_07","SUM_08","X","Y"
"91","2008","1108058","돈암1동","1784.634","1725.389","202156.705","455527.341"
"93","2008","1108084","종암동","3928.374","3405.562","202906.997","455342.351"
"94","2008","1109073","삼각산동","887.744","561.162","201359.836","457411.095"
"97","2008","1110061","창3동","1541.885","1267.788","203655.337","459791.527"
"103","2008","1112056","갈현2동","3325.131","3340.873","192287.764","457643.208"
"105","2008","1106078","전농2동","2518.055","2250.283","204429.753","453469.978"
"106","2008","1113065","홍제2동","1738.925","1570.504","195835.051","453837.842"
"107","2008","1106079","답십리3동","1981.12","1912.493","204457.593","452323.377"
"123","2008","1106065","장안1동","2701.282","2181.255","205708.233","451957.535"
"133","2008","1107062","중화2동","3358.593","3087.725","206613.696","455486.643"
"145","2008","1109060","번1동","2366.21","1936.013","202723.353","459864.416"
"150","2008","1108071","월곡1동","2357.152","2051.257","203273.7","456447.479"
"161","2008","1110059","창1동","4047.763","3160.207","203739.614","460646.104"
"122","2008","1107072","면목3.8동","3273.223","2937.228","208548.521","453913.757"
"124","2008","1106066","장안2동","1994.122","2065.044","206513.36","452734.151"
"173","2008","1111063","중계3동","3655.919","2932.145","205970.364","460556.833"
"111","2008","1107055","면목5동","1513.311","1242.883","206969.654","453630.684"
"137","2008","1108061","보문동","1862.446","1538.334","201729.65","453726.063"
"147","2008","1109062","번3동","2782.762","2214.446","203828.347","458208.728"
"149","2008","1108066","길음1동","2681.12","2401.64","201784.075","456498.812"
"151","2008","1108072","월곡2동","2256.998","2319.783","203943.82","455959.189"
"127","2008","1106071","회기동","1614.396","1327.943","204592.91","454988.79"
"128","2008","1106072","휘경1동","1909.034","1908.48","205461.004","454651.39"
"129","2008","1106073","휘경2동","2458.153","2099.219","205827.366","454132.96"
"130","2008","1106075","이문2동","2306.585","1909.022","205079.221","455314.543"
"132","2008","1106077","용두동","2637.451","2322.675","203087.818","453098.412"
"113","2008","1107059","상봉1동","2456.599","2103.211","207777.058","455878.723"
"114","2008","1107060","상봉2동","2523.393","2520.521","207223.526","455000.326"
"135","2008","1108059","돈암2동","1906.756","1692.318","201122.781","455247.286"
"138","2008","1108062","정능1동","1951.112","1934.508","201543.902","456276.896"
"139","2008","1108063","정능2동","2439.992","2002.183","200659.801","456062.579"
"140","2008","1108064","정능3동","2255.002","2233.762","199497.887","457244.246"
"141","2008","1108065","정능4동","2639.05","2172.515","199575.006","458068.783"
"142","2008","1108082","삼선동","2873.158","2448.985","201022.978","454095.323"
"134","2008","1107073","망우본동","3917.526","3724.37","209325.088","455897.11"
"143","2008","1108083","동선동","2296.944","2073.452","201625.068","454899.215"
"144","2008","1108085","석관동","3823.705","3407.781","205401.446","456510.77"
"148","2008","1109063","수유1동","2696.654","2731.377","200775.049","458882.739"
"126","2008","1106068","장안4동","1886.272","1874.844","206348.892","453061.67"
"108","2008","1106080","청량리동","4231.606","3829.269","204059.409","454321.454"
"109","2008","1107052","면목2동","3155.207","3157.394","206955.942","454401.441"
"110","2008","1107054","면목4동","2431.643","2333.499","207690.766","452662.605"
"112","2008","1107057","면목7동","2987.053","2431.648","208052.655","452957.424"
"187","2008","1109069","삼양동","2807.154","2668.16","201180.352","458309.7"
"188","2008","1109070","미아동","2818.603","2310.764","202350.67","458817.604"
"159","2008","1110056","방학2동","2664.614","2682.199","202763.175","463217.382"
"160","2008","1110057","방학3동","3690.167","3175.183","202221.223","462552.518"
"163","2008","1110062","창4동","4290.556","4175.613","204440.751","461310.016"
"165","2008","1110065","도봉2동","4418.777","4296.916","204221.365","464652.49"
"166","2008","1111051","월계1동","2194","1838.266","205522.867","457685.181"
"169","2008","1111054","월계4동","2449.412","2404.503","205047.708","459107.823"
"174","2008","1111064","중계4동","3192.439","3060.668","207426.716","462108.323"
"170","2008","1111058","하계1동","4676.296","3908.926","206628.143","459869.162"
"171","2008","1111060","중계본동","3477.576","3458.535","207552.187","460939.842"
"175","2008","1111065","상계1동","4426.068","3839.922","205929.247","464874.245"
"176","2008","1111066","상계2동","2946.965","2889.901","205842.731","461823.393"
"178","2008","1111073","상계9동","3437.086","2797.469","205575.407","463107.98"
"180","2008","1111075","공릉1.3동","5386.999","4608.388","206447.99","458214.067"
"181","2008","1111076","상계3.4동","3697.157","3403.51","207149.887","464065.786"
"213","2008","1113068","홍은2동","3769.513","3407.731","194007.799","454145.077"
"189","2008","1109071","송중동","4166.516","3769.077","202948.326","457536.803"
"190","2008","1109072","송천동","3531.988","3135.666","202146.843","457626.365"
"152","2008","1108076","장위1동","2801.71","2806.882","203925.159","457334.175"
"153","2008","1108077","장위2동","2454.484","1994.643","204683.096","457008.478"
"154","2008","1108078","장위3동","1856.923","1836.087","204752.438","457644.275"
"155","2008","1108081","성북동","2793.398","2509.923","199770.42","455087.15"
"158","2008","1110055","방학1동","3637.283","3042.347","203805.755","462834.562"
"183","2008","1112051","녹번동","4145.132","3480.673","194306.655","456073.987"
"184","2008","1112052","불광1동","4424.259","4013.779","194462.775","457616.275"
"261","2008","1116066","가양3동","2023.839","1914.663","187828.332","451478.498"
"218","2008","1113073","충현동","3217.831","3084.656","196414.789","451692.05"
"220","2008","1113075","신촌동","7679.323","7389.959","194560.329","451826.889"
"296","2008","1122054","서초4동","4481.858","4295.625","201770.899","444405.416"
"267","2008","1114070","망원2동","2373.017","2364.761","190783.78","450807.413"
"278","2008","1117055","구로4동","3166.237","2637.46","190250.108","443543.764"
"292","2008","1117070","가리봉동","1776.89","1847.165","190112.471","442613.672"
"191","2008","1109075","인수동","3760.252","3411.708","200360.032","459881.1"
"195","2008","1115051","목1동","5082.963","5142.725","189063.006","447513.022"
"192","2008","1110051","쌍문1동","2824.18","2305.709","201820.377","461631.906"
"197","2008","1115064","신정1동","3606.549","2930.026","187616.057","446525.161"
"198","2008","1116052","등촌1동","2636.15","2201.002","187614.866","450736.139"
"199","2008","1116058","화곡3동","2428.345","2378.744","185428.533","449392.838"
