coord,addr,name
"[37.566189662245236,126.97996012528908]",서울특별시 중구 을지로1가 50 ,스타벅스 시청점
"[37.60118362863529,126.9268790726097]",서울특별시 은평구 응암동 96-1 외 3필지,스타벅스 은평구청입구점
"[37.5814548654556,127.00229357197841]",서울특별시 종로구 동숭동 1-115 ,스타벅스 마로니에공원점
"[37.617744829262804,126.9200033273548]",서울특별시 은평구 대조동 198-10 ,스타벅스 연신내역점
"[37.577385176922384,126.98572838781271]",서울특별시 종로구 재동 109 ,스타벅스 안국점
"[37.5810460551284,126.89085965014948]",서울특별시 마포구 상암동 1603 ,스타벅스 상암MBC점
"[37.576537115222905,127.00145350725965]",서울특별시 종로구 연건동 128-8 홍익대학교대학로캠퍼스 1층,스타벅스 대학로점
"[37.6058107811323,126.96680273700987]",서울특별시 종로구 평창동 310-1 ,스타벅스 종로평창점
"[37.582944366500726,126.99836759492626]",서울특별시 종로구 명륜3가 154-3 ,스타벅스 성대입구점
"[37.634283119209286,126.91852906078873]",서울특별시 은평구 진관동 100-6 ,스타벅스 구파발역점
"[37.56567800249553,126.98331764300386]",서울특별시 중구 을지로2가 198 ,스타벅스 을지로입구역점
"[37.57029738053206,126.93395593917582]",서울특별시 서대문구 연희동 87-7 ,스타벅스 연희DT점
"[37.611758215717,126.91762077368081]",서울특별시 은평구 대조동 224-14 ,스타벅스 구산역점
"[37.562935879298465,126.9746392971829]",서울특별시 중구 서소문동 75 대한빌딩 1층,스타벅스 서소문로점
"[37.60050251608509,126.92036587751126]",서울특별시 은평구 응암동 90-1 이마트은평점 1F,스타벅스 이마트은평점
"[37.56319960101888,126.98220810433017]",서울특별시 중구 명동2가 85-5 ,스타벅스 명동입구점
"[37.57561278532183,126.98080519556088]",서울특별시 종로구 중학동 14 ,스타벅스 경복궁사거리점
"[37.57830108224037,126.92232811828023]",서울특별시 서대문구 남가좌동 344-1 ,스타벅스 명지대점
"[37.569785405839156,126.98211849113972]",서울특별시 종로구 서린동 33 영풍문고 지하 2층,스타벅스 영풍문고점
"[37.57720875279038,126.97262090354612]",서울특별시 종로구 통의동 35-41 ,스타벅스 경복궁역점
"[37.566923869992564,126.98464774025125]",서울특별시 중구 을지로2가 15 삼화인쇄빌딩,스타벅스 을지로센터점
"[37.57610690230514,126.88878194884016]",서울특별시 마포구 상암동 1647 1층,스타벅스 상암디지털큐브점
"[37.58358999277748,127.00118947517798]",서울특별시 종로구 명륜4가 7 ,스타벅스 대명거리점
"[37.56314985719551,126.94674636786515]",서울특별시 서대문구 대현동 11-1 ,스타벅스 이대ECC점
"[37.5628338342268,126.97222975815026]",서울특별시 중구 서소문동 57-9 서영빌딩 1층,스타벅스 서소문배재점
"[37.57169227645589,126.98068882110896]",서울특별시 종로구 청진동 19 ,스타벅스 종로수송점
"[37.5636753895127,126.97887381880359]",서울특별시 중구 소공동 112-5 ,스타벅스 소공로북창점
"[37.57134810036638,126.99837575739869]",서울특별시 종로구 인의동 48-2 ,스타벅스 주얼리시티점
"[37.56621678794674,126.97997107486786]",서울특별시 중구 을지로1가 50 ,스타벅스 시청플러스점
"[37.56209549581174,126.98583383947911]",서울특별시 중구 충무로2가 7-1 ,스타벅스 명동길점
"[37.56656739024067,126.98510536033443]",서울특별시 중구 을지로2가 11 ,스타벅스 SKT Tower점
"[37.56645361157173,126.94640554438602]",서울특별시 서대문구 대신동 115 ,스타벅스 연대동문점
"[37.564359603365816,126.9903308261428]",서울특별시 중구 저동2가 24-1 ,스타벅스 중구저동점
"[37.57942759917151,126.98643657775436]",서울특별시 종로구 계동 101-14 ,스타벅스 북촌로점
"[37.58330579826867,127.00274439743941]",서울특별시 종로구 동숭동 1-38 상명대학교 문화예술센터 1층,스타벅스 상명아트홀점
"[37.56248585606093,126.97677341930466]",서울특별시 중구 태평로2가 69-7 대영빌딩 1층,스타벅스 태평로점
"[37.56414754008922,126.98451563611962]",서울특별시 중구 명동1가 48-2 ,스타벅스 명동미래점
"[37.56972292045119,126.97489717927326]",서울특별시 종로구 신문로1가 163 ,스타벅스 새문안로점
"[37.56341982354415,126.96916556629027]",서울특별시 중구 순화동 1-170 1층,스타벅스 순화동에이스점
"[37.563429455682765,126.97544750364429]",서울특별시 중구 서소문동 91 대양빌딩 1층,스타벅스 서소문점
"[37.56513174761944,126.98370992379944]",서울특별시 중구 을지로2가 199-33 ,스타벅스 명동메트로점
"[37.56481915624487,126.98717786639114]",서울특별시 중구 저동1가 90-10 ,스타벅스 명동성당점
"[37.58298201164449,127.00388092008903]",서울특별시 종로구 동숭동 30 ,스타벅스 동숭로아트점
"[37.570640731305566,126.98728015824165]",서울특별시 종로구 인사동 75-4 ,스타벅스 종로2가점
"[37.563439695497664,126.98288398123945]",서울특별시 중구 명동2가 83-5 눈스퀘어 4층,스타벅스 명동눈스퀘어점
"[37.569133719726466,126.98596481261507]",서울특별시 종로구 관철동 12-15 2층,스타벅스 종로관철점
"[37.56965133318026,126.98643323497312]",서울특별시 종로구 관철동 14-5 ,스타벅스 새종로점
"[37.569823211663945,126.99177395912375]",서울특별시 종로구 관수동 59-7 ,스타벅스 서울극장
"[37.5673871395546,126.98298878215857]",서울특별시 중구 남대문로1가 21 ,스타벅스 을지로1가점
"[37.56380002931167,126.98078504679239]",서울특별시 중구 소공동 70 ,스타벅스 소공로점
"[37.57099211462009,126.9789097725593]",서울특별시 종로구 청진동 268-2 ,스타벅스 광화문역점
"[37.5637438133084,126.98576621791312]","서울특별시 중구 명동2가 2-16 1, 2, 3층",스타벅스 명동중앙로점
"[37.564930531940966,126.93832241731943]",서울특별시 서대문구 신촌동 134 ,스타벅스 연세백양로점
"[37.56979658699026,126.98866131107066]",서울특별시 종로구 관수동 3-5 ,스타벅스 종로관수점
"[37.56994982561859,126.99182885259405]",서울특별시 종로구 관수동,스타벅스서울극장점
"[37.5766113920666,127.00171289991877]",서울특별시 종로구 연건동,스타벅스대학로홍대점
"[37.575129410400066,126.98117405011074]",서울특별시 종로구 수송동,리틀야곱
"[37.56251258968644,126.97673909693424]",서울특별시 중구 태평로2가 69-8 대영빌딩 304호 스타벅스 건물,안앤김공증인합동사무소
"[37.56718197276839,126.98322928376317]",서울특별시 중구 삼각동 115 6층,창업1번가
"[37.234778299448536,127.20298667263495]",경기도 용인시 처인구 김량장동 295-10 ,스타벅스 용인처인구청점
"[37.28086280319872,127.11095644009762]",경기도 용인시 기흥구 신갈동 733 ,스타벅스 용인기흥구청점
"[37.28168001033779,127.11058596927397]",경기도 용인시 기흥구 신갈동,스타벅스용인기흥구청점
"[37.444140156442025,126.70217045175691]",인천광역시 남동구 구월동 1472 ,스타벅스 구월로데오점
"[37.396962516871824,126.65070621943187]",인천광역시 연수구 송도동 20-23 114호,스타벅스 송도점
"[37.39451797932052,126.64102657128049]",인천광역시 연수구 송도동 23-4 제 A동 101~103호,스타벅스 송도센트럴파크점
"[37.44952047222339,126.70145591090838]",인천광역시 남동구 구월동 1124 흥국생명 인천사옥,스타벅스 인천예술회관역점
"[37.471596509925405,126.7023515182947]",인천광역시 부평구 십정동 402-56 ,스타벅스 동암역점
"[37.45179378819487,126.65497717195464]",인천광역시 남구 용현동 199-18 ,스타벅스 인하대점
"[37.463815435200154,126.68072638100249]",인천광역시 남구 주안동 141-1 ,스타벅스 주안역점
"[37.39973053578748,126.7247456629432]",인천광역시 남동구 논현동 649-4 ,스타벅스 인천논현점
"[37.45169587193434,126.7075665352512]",인천광역시 남동구 구월동 1144-13 ,스타벅스 구월삼성화재점
"[37.446454445444836,126.70122638274484]",인천광역시 남동구 구월동 1456 이토타워 1층,스타벅스 인천구월점
"[37.39926563175946,126.63704442877969]","인천광역시 연수구 송도동 19-1 201-101호, 201-202호",스타벅스 송도커낼워크점
"[37.403639930168474,126.68111585748906]",인천광역시 연수구 동춘동 926-9 이마트연수점 1F,스타벅스 이마트연수점
"[37.44266797720175,126.70103192662124]",인천광역시 남구 관교동 15 신세계백화점인천점 2F,스타벅스 신세계백화점인천점
"[37.44145467147491,126.7013128106369]",인천광역시 남구 관교동 15 인천 신세계백화점 2층,스타벅스 신세계인천2층점
"[37.44248649373938,126.70173569582526]",인천광역시 남구 관교동 15 ,스타벅스 신세계백화점인천점A
"[37.44420334075222,126.70218066104802]",인천광역시 남동구 구월동 1472 ,메종드스시
"[37.21397651115183,127.07935005486013]",경기도 화성시 석우동 44 ,스타벅스 동탄이마트점
"[37.48235641525098,127.03683230883524]",서울특별시 서초구 양재동 14-4 ,스타벅스 양재역점
"[37.477774082743835,127.04509940453912]",서울특별시 강남구 개포4동 1229-1 ,스타벅스 포이점
"[37.48194415597957,127.04264929501348]",서울특별시 서초구 양재동 4-3 대흥빌딩,스타벅스 영동2교점
"[37.485310105078675,127.0344085493992]",서울특별시 강남구 도곡1동 953-1 양재sk허브프리모,더도리샵
"[35.336914834748406,129.0264634344339]",경상남도 양산시 중부동 705 ,스타벅스 양산이마트점
"[35.15243179792326,128.1057036887585]",경상남도 진주시 가좌동 492-5 ,스타벅스 진주경상대점
"[35.18434256744039,128.06818252812013]",경상남도 진주시 신안동 350-1 ,스타벅스 진주신안점
"[35.192978149859634,128.08289347175432]","경상남도 진주시 중안동 12-7 1, 2층",스타벅스 진주중안점
"[35.17878091594371,128.09469269463875]",경상남도 진주시 칠암동 490-15 ,스타벅스 경남과기대점
"[35.17878993029401,128.094692705092]",경상남도 진주시 칠암동,스타벅스진주산업대점
"[35.152422773961675,128.10571465276215]",경상남도 진주시 가좌동 492-5 스타벅스 3층 지오헤어 5호점,더앤샵
"[35.33545996432637,129.02689602820197]",경상남도 양산시 중부동 710-1 ,스타벅스 양산터미널점
"[35.32876085168527,129.01431657027177]",경상남도 양산시 물금읍 범어리 2711-4 ,스타벅스 경남남양산점
"[35.32127310948027,129.17714406835418]",부산광역시 기장군 정관면 매학리 717-1 조은프라자 1~2층,스타벅스 부산정관점
"[35.22798833390666,128.8965504166322]",경상남도 김해시 삼정동 616-5 ,스타벅스 김해대로DT점
"[35.23712432502575,128.86742648116493]",경상남도 김해시 내동 1140-4 ,스타벅스 김해내동점
"[35.26153919147662,128.87171988235036]",경상남도 김해시 삼계동 1479-7 ,스타벅스 김해삼계점
"[35.22958507267527,128.86288605995244]","경상남도 김해시 외동 238-5 1, 2층",스타벅스 김해외동DT점
"[35.17651443623733,128.81283373038946]",경상남도 김해시 관동동 1095-9 1층,스타벅스 김해율하점
"[35.24368842769217,128.9041067935159]",경상남도 김해시 어방동 474-2 ,스타벅스 김해인제대점
"[35.224481749601935,128.68391879238519]",경상남도 창원시 성산구 상남동 6-1 ,스타벅스 창원상남동점
"[35.16392955217584,128.98324353557663]",부산광역시 사상구 괘법동 526-7 ,스타벅스 사상역점
"[35.222684991262184,128.68444197661503]",경상남도 창원시 성산구 상남동 14-5 유탑프라자 1층,스타벅스 창원상남중앙점
"[35.22989276030012,128.6818659018769]",경상남도 창원시 의창구 용호동 73-30 ,스타벅스 창원용지호수점
"[35.23369362699925,129.0131647120682]",부산광역시 북구 화명동 2287-3 라움빌딩 1층 106호,스타벅스 부산화명역점
"[35.21063091292576,129.00840805967408]",부산광역시 북구 덕천동 383-1 ,스타벅스 부산덕천역점
"[35.15276903746529,129.02259785535273]",부산광역시 부산진구 개금동 177-289 ,스타벅스 부산개금역점
"[35.2201214364322,128.6834757857979]",경상남도 창원시 성산구 상남동 22-7 ,스타벅스 창원상남사거리점
"[34.94113693044897,128.08631761425815]",경상남도 사천시 벌리동 256-14 ,스타벅스 사천벌리점
"[35.1010135984514,128.80993379018884]",경상남도 창원시 진해구 용원동 1211-11 ,스타벅스 진해용원점
"[35.23984565903928,128.65217390054147]",경상남도 창원시 의창구 대원동 121 창원 시티세븐몰 1층 E-121,스타벅스 창원시티세븐점
"[35.254433566437825,128.6118724912629]",경상남도 창원시 의창구 팔용동 104-5 ,스타벅스 창원팔용점
"[35.178584960649125,128.5585275368969]",경상남도 창원시 마산합포구 해운동 17-7 ,스타벅스 경남대점
"[35.23813312067325,128.58326072948975]","경상남도 창원시 마산회원구 합성동 268-3 1, 2층",스타벅스 마산터미널점
"[35.22320260186467,128.68056863957958]",경상남도 창원시 성산구 상남동 78-4 창원리베라컨벤션 106호,스타벅스 창원리베라점
"[35.21984629975109,128.5864032752479]",경상남도 창원시 마산합포구 산호동 10-3 신세계백화점마산점 B1,스타벅스 신세계백화점마산점
"[34.843802422166874,128.7034105504022]",경상남도 거제시 일운면 소동리 115 거제대명리조트,스타벅스 거제대명리조트점
"[34.890854368770825,128.61615579947312]",경상남도 거제시 장평동 1211 오션백화점 1층,스타벅스 디큐브거제점
"[34.890769581688865,128.622183408873]",경상남도 거제시 고현동 977-4 ,스타벅스 거제고현점
"[34.89362983237183,128.6917562714789]",경상남도 거제시 옥포동 535-5 ,스타벅스 거제옥포점
"[34.887182052580584,128.41764144770417]",경상남도 통영시 광도면 죽림리 1566-2 ,스타벅스 통영이마트점
"[36.4802210351405,127.26180528451862]",세종특별자치시 나성동 720 ,스타벅스 세종첫마을
"[36.47013308240012,127.25258382362993]",세종특별자치시 가람동 65 이마트세종점 1층,스타벅스 세종이마트점
"[36.504470349579,127.27020426159069]",세종특별자치시 어진동 3-113 ,스타벅스 세종청사점
"[36.48024813910775,127.26181618711585]",세종특별자치시 나성동 720 스타벅스빌딩 805호,법무법인 민율 세종분사무소
"[36.48023004678671,127.2618051990406]",세종특별자치시 나성동 720 스타벅스행복타워 603호,현대해상화재보험 세종시지점
"[36.50410681521825,127.24937731334477]",세종특별자치시 종촌동 151-104 ,스타벅스 세종종촌점
"[35.11625224395942,129.04075782707787]",부산광역시 동구 초량동 1199-9 교원빌딩 1층,스타벅스 부산역점
"[35.13783622062363,129.06409789747568]",부산광역시 동구 범일동 828-9 상록회관 1층,스타벅스 범일교차로점
"[35.1130075043252,129.03967443796031]",부산광역시 동구 초량동 1212-22 대창빌딩 1층,스타벅스 부산초량점
"[35.141225648866815,129.05892957795413]",부산광역시 동구 범일동 62-5 ,인얼스 커피현대백화점부산점
"[35.09897323292249,129.027990902415]",부산광역시 중구 남포동3가 1-3 ,스타벅스 BIFF광장점
"[35.15429103593216,129.06358773952317]",부산광역시 부산진구 전포동 691-2 ,스타벅스 서면전포역점
"[35.10370386268848,129.03666059486218]",부산광역시 중구 중앙동4가 25-4 ,스타벅스 부산중앙로점
"[35.153000283541644,129.057611452497]",부산광역시 부산진구 부전동 522-4 ,스타벅스 서면일번가점
"[35.15409234036435,129.06157668062815]",부산광역시 부산진구 부전동 219-3 ,스타벅스 부산서면점
"[35.10189516067794,129.0310109612326]",부산광역시 중구 대청동2가 34-1 ,스타벅스 광복중앙로점
"[35.15544075763501,129.05890521265823]",부산광역시 부산진구 부전동 255-11 ,스타벅스 부산서면중앙로점
"[35.10518836880216,129.03593351735424]",부산광역시 중구 중앙동4가 53-6 53-30,스타벅스 부산중앙역점
"[35.15146558636896,129.06097186632738]",부산광역시 부산진구 부전동 537-9 ,스타벅스 서면센트럴스퀘어점
"[35.10361809068415,129.02020671327827]",부산광역시 서구 부민동1가 18-13 ,스타벅스 부민사거리점
"[35.14650113568935,129.06585681271844]",부산광역시 남구 문현동 1229-1 ,스타벅스 BIFCMall점
"[35.112687841091486,129.01678748670835]",부산광역시 서구 동대신동3가 510 ,스타벅스 부산동대신역점
"[35.15368703193766,129.06769558028853]",부산광역시 부산진구 전포동,전포종합사회복지관빵집
"[35.07612845642103,129.01661882325027]",부산광역시 서구 암남동 355-17 ,스타벅스 부산송도비치점
"[35.09829059216409,129.035122379567]",부산광역시 중구 광복동1가 40-2 ,스타벅스 남포동역점
"[35.0984249059866,128.99430173762846]",부산광역시 사하구 괴정동 961-6 ,스타벅스 부산괴정역점
"[35.19789006449105,129.06060886139556]",부산광역시 동래구 사직동 47-27 ,스타벅스 부산사직점
"[35.19798987828432,129.06053329071582]",부산광역시 동래구 사직동 47-27 스타벅스 건물 6층,쉬즈의원
"[35.155027692542,129.1208557349098]",부산광역시 수영구 민락동 178-19 ,스타벅스 광안리점
"[35.148348446704574,129.11401486841183]",부산광역시 수영구 남천동 3-35 ,스타벅스 남천점
"[35.15510840045005,129.12090074319667]",부산광역시 수영구 민락동,스타벅스광안리점주차장
"[35.19586180491629,129.1069546416588]",부산광역시 동래구 안락동 256-4 ,스타벅스 부산안락DT점
"[35.187036016547324,129.08317378467356]",부산광역시 연제구 연산동 603-10 ,스타벅스 부산연산역점
"[35.16696857484996,129.1327429055482]",부산광역시 해운대구 우동 1510 센텀드림월드 103호,스타벅스 센텀드림월드점
"[35.1373920301696,129.10070900238549]",부산광역시 남구 대연동 55-1 센츄리21오피스텔 1층,스타벅스 경성대점
"[35.16979485815541,129.13221128301785]",부산광역시 해운대구 우동 1498 트럼프월드센텀 1층,스타벅스 센텀시티역점
"[35.17462979180109,129.1269979264232]",부산광역시 해운대구 우동 1462 센텀그린타워 1층,스타벅스 센텀그린타워점
"[35.134946584296955,129.09303912381742]",부산광역시 남구 대연동 1740-1 1층,스타벅스 부산대연역점
"[35.1711571066119,129.13112144336182]",부산광역시 해운대구 우동 1488 ,스타벅스 월드마크센텀점
"[35.157322257546134,129.14346403694861]",부산광역시 해운대구 우동 1408 ,스타벅스 신세계마린시티점
"[35.16783646685782,129.1315035607543]",부산광역시 해운대구 우동 1518 ,스타벅스 센텀로점
"[35.16883676740278,129.1353813767439]",부산광역시 해운대구 우2동 1500 ,스타벅스 벡스코점
"[35.16867157270582,129.1299124675975]",부산광역시 해운대구 우동 1495 신세계백화점센텀시티점 B1,스타벅스 센텀신세계B1점
"[35.171798126306136,129.12907751820404]",부산광역시 해운대구 우동 1468 KNN타워 1층,스타벅스 센텀KNN점
"[35.142211161205445,129.10107016547934]",부산광역시 남구 대연동 1858 대연힐스테이트 115동 121호,스타벅스 대연힐스테이트점
"[35.168642179880756,129.13016453505696]",부산광역시 해운대구 우동 1495 신세계백화점센텀시티점 8F,스타벅스 센텀로망스점
"[35.15630279561056,129.14451439049714]","부산광역시 해운대구 우동 1407-11 제니스스퀘어 137, 138호",스타벅스 제니스스퀘어점
"[35.168530236983024,129.12960315307313]",부산광역시 해운대구 우동 1495 신세계백화점센텀시티점 6F,스타벅스 센텀갤러리점
"[35.155036908256015,129.1208339106779]",부산광역시 수영구 민락동 178-19 (씨타워빌딩 스타벅스 5F),마노
"[35.13981443387582,129.1029472435256]",부산광역시 남구 대연동,스타벅스대연힐스테이트점
"[35.10720873690498,128.96817040290568]",부산광역시 사하구 하단동 529-16 ,스타벅스 하단역점
"[35.106469215321596,128.96595689200004]",부산광역시 사하구 하단동 526-5 ,스타벅스 하단중앙점
"[35.04893659925161,128.96429253298075]",부산광역시 사하구 다대동 1548-39 ,스타벅스 부산다대포점
"[35.11308504974648,128.96488312627616]",부산광역시 사하구 하단동 812-4 ,스타벅스 부산동아대점
"[35.15682768191896,129.05801220709975]",부산광역시 부산진구 부전동 257-42 ,스타벅스 서면중앙점
"[35.15794507375849,129.0601120739428]",부산광역시 부산진구 부전동 139-3 ,스타벅스 서면역점
"[35.15788549777575,129.06176864285504]",부산광역시 부산진구 부전동 143-5 ,스타벅스 서면서전로점
"[35.157960037209534,129.0573683214702]",부산광역시 부산진구 부전동 486-20 ,스타벅스 서면메디컬거리점
"[35.16167031279495,129.06188368516675]",부산광역시 부산진구 부전동 573-7 ,스타벅스 부전역점
"[35.322808458750835,129.23467403139077]",부산광역시 기장군 장안읍 좌천리 545 부산프리미엄아울렛 2F 9001,스타벅스 부산프리미엄미들점
"[35.325167070549156,129.23672254865315]",부산광역시 기장군 장안읍 좌천리 545 부산프리미엄아울렛 1400동 175호,스타벅스 부산프리미엄점
"[35.18066637692473,129.20226342463152]",부산광역시 해운대구 송정동 297-31 ,스타벅스 부산송정비치점
"[35.17223967953783,129.17551882152804]",부산광역시 해운대구 좌동 1461-3 ,스타벅스 블루스퀘어점
"[35.22191383338283,129.08580094691027]",부산광역시 동래구 온천동 153-8 에스케이허브스카이 1층,스타벅스 부산온천장역점
"[35.207254350500946,129.07198758662827]",부산광역시 동래구 온천동 1428-50 ,스타벅스 동래미남DT점
"[35.230667640347,129.08664261748342]",부산광역시 금정구 장전동 310-3 ,스타벅스 부산대점
"[35.23050468429259,129.0887276927061]",부산광역시 금정구 장전동 414-39 ,스타벅스 부산대역점
"[35.18540052267395,129.08059387045114]",부산광역시 연제구 연산동 1242-12 ,스타벅스 연산중앙로점
"[35.23209243197753,129.0845633420442]",부산광역시 금정구 장전동 401-13 1~2층,스타벅스 부산대정문점
"[35.195722126563,129.07746923318248]","부산광역시 연제구 거제동 89-60 2, 3층",스타벅스 부산교대점
"[35.220081075666926,129.08008676321967]",부산광역시 동래구 온천1동 178-7 벽산아스타아파트 102동 2902호,길스베이비
"[35.08405752626426,128.90315342258717]",부산광역시 강서구 명지동 3238 ,스타벅스 명지오션시티점
"[35.084173311785136,128.9033411218956]",부산광역시 강서구 명지동,스타벅스오션시티점
"[35.264008351660294,129.0847466886395]",부산광역시 금정구 남산동 992-7 ,스타벅스 부산외대점
"[35.25012927126167,129.09053933636665]",부산광역시 금정구 구서동 368 ,스타벅스 금정이마트점
"[35.157976789541394,129.18232702269927]","부산광역시 해운대구 중동 1490-1 외 1필지 1, 2층",스타벅스 해운대달맞이점
"[35.15966319309349,129.15986186218376]",부산광역시 해운대구 우동 627-1 ,스타벅스 하버타운점
"[35.16924770779629,129.1763868615929]",부산광역시 해운대구 좌2동 1479-1 ,스타벅스 장산역점
"[35.16151206780333,129.1709959520664]",부산광역시 해운대구 중동 1779 ,스타벅스 해운대달맞이DT점
"[35.16014846861576,129.16658603167207]",부산광역시 해운대구 중동 1124-2 ,스타벅스 팔래드시즈점
"[35.15828601122252,129.15020564009313]",부산광역시 해운대구 우동 1432 ,스타벅스 베네시티점
"[35.16589242468055,129.1672937303026]",부산광역시 해운대구 중동 1767 ,스타벅스 해운대이마트점
"[35.16364690251712,129.0522939165909]",부산광역시 부산진구 부암동 93 ,스타벅스 서면트레이더스점
"[37.3438889505649,127.93114929754346]",강원도 원주시 단계동 882-2 ,스타벅스 원주터미널점
"[37.33045360312614,127.94935212652085]",강원도 원주시 단구동 1511-4 대신프라자 1층,스타벅스 원주단구점
"[37.581198626404536,128.32732137331132]",강원도 평창군 봉평면 면온리 1095-1 센터프라자 2층,스타벅스 휘닉스파크점
"[38.211392664001224,128.49382761869887]","강원도 고성군 토성면 원암리 403-1 대명델피노 리조트 A,B동",스타벅스 대명델피노점
"[38.20259918062469,128.58952802968236]",강원도 속초시 금호동 484-6 ,스타벅스 속초중앙로점
"[37.879998395530876,127.72746566610056]",강원도 춘천시 중앙로2가 9 ,스타벅스 춘천명동점
"[37.87273056798198,127.74508800446864]",강원도 춘천시 효자동 632-3 ,스타벅스 강원대점
"[37.86379638314821,127.71911504148225]",강원도 춘천시 온의동 511 이마트 1층,스타벅스 춘천이마트점
"[37.880043630448455,127.72754507378492]",강원도 춘천시 중앙로2가 5-1 ,아들딸한의원
"[37.77140759096808,128.94869196192]",강원도 강릉시 견소동 158 ,스타벅스 강릉안목항점
"[37.75457318262467,128.89618444658922]",강원도 강릉시 임당동 122-2 ,스타벅스 강릉중앙로점
"[36.47458434611242,127.14006015405384]","충청남도 공주시 신관동 265-17 1, 2층",스타벅스 공주신관점
"[36.20116746774106,127.08988545457717]",충청남도 논산시 취암동 1061-9 ,스타벅스 논산중앙점
"[36.298573087209434,127.33793870561408]",대전광역시 서구 관저동 1515 ,스타벅스 대전관저점
"[36.33179696896639,127.33864904668712]",대전광역시 서구 도안동 849 ,스타벅스 대전목원대점
"[36.891193971559886,126.6390304228368]",충청남도 당진시 읍내동 1057 ,스타벅스 당진문예의전당점
"[36.776614058784865,126.44883720363224]","충청남도 서산시 읍내동 38-5 1, 2층",스타벅스 서산호수점
"[36.78393058252618,127.01623562033049]",충청남도 아산시 모종동 568-1 ,스타벅스 아산터미널점
"[36.809954234607424,127.11101824739823]",충청남도 천안시 서북구 불당동 739 ,스타벅스 천안불당점
"[36.79558167993008,127.12696121309429]",충청남도 천안시 서북구 쌍용동 191 천안이마트 1층,스타벅스 천안이마트점
"[36.81902153592482,127.15322578174475]",충청남도 천안시 동남구 신부동 966 천안신부동 더샵상가 111호,스타벅스 천안신부동점
"[36.820262777009404,127.15669803821248]",충청남도 천안시 동남구 신부동 354-1 ,스타벅스 천안터미널점
"[36.81973346456196,127.15576231436708]",충청남도 천안시 동남구 신부동 363-2 신세계백화점충청점 1F,스타벅스 신세계백화점충청점
"[36.825434491191665,127.14020811884902]",충청남도 천안시 서북구 성정동 625-3 ,스타벅스 천안성정DT점
"[36.83400007794063,127.1346301978711]",충청남도 천안시 서북구 두정동 975-1 ,스타벅스 천안두정점
"[36.71645219341554,127.42328333702467]",충청북도 청주시 청원구 오창읍 양청리 752-1 ,스타벅스 오창과학단지점
"[36.643825064233454,127.42520076946985]",충청북도 청주시 흥덕구 복대동 3379 ,스타벅스 청주지웰시티점
"[36.62532626044263,127.42955326637005]",충청북도 청주시 흥덕구 강서동 478 ,스타벅스 청주강서점
"[36.64471419290417,127.42643552898862]",충청북도 청주시 흥덕구 복대동 3380 현대백화점유플렉스충청점 B1,스타벅스 현대백화점유플렉스충청점
"[36.64375101825561,127.42666633676261]",충청북도 청주시 흥덕구 복대동,스타벅스청주지웰시티점
"[37.49160584275233,126.7244629363073]",인천광역시 부평구 부평동 159-25 ,스타벅스 부평점
"[37.491517244602136,126.72210108737296]",인천광역시 부평구 부평동 549-78 ,스타벅스 부평역점
"[37.49673436387524,126.72295080749468]",인천광역시 부평구 부평동 203-14 현대해상화재보험 1층,스타벅스 부평시장역점
"[37.49305307908918,126.72498111385909]",인천광역시 부평구 부평동 193-7 ,스타벅스 부평로데오점
"[37.516657690123495,126.72560894576067]",인천광역시 부평구 갈산1동 171 이마트 1층,스타벅스 부평이마트점
"[37.509176285681036,126.71205035486221]",인천광역시 부평구 청천동 199-1 ,스타벅스 부평GM점
"[37.49377779181231,126.72200602788811]","인천광역시 부평구 부평동 546-1 1, 2층",스타벅스 부평사거리점
"[37.51017228263472,126.71001993109489]",인천광역시 부평구 청천동,스타벅스부평GM점
"[37.52709296123661,126.72157359344766]",인천광역시 계양구 작전동 442-1 1층,스타벅스 인천작전점
"[37.48314184856019,126.66065659227402]",인천광역시 동구 송림동 296-2 ,스타벅스 송림트레이더스점
"[37.54235482376815,126.67646940353112]",인천광역시 서구 심곡동 248-5 ,스타벅스 인천서구청DT점
"[37.53213181333707,126.65208743338614]",인천광역시 서구 연희동 800-3 홍익파크빌딩,스타벅스 인천청라점
"[37.53990519266119,126.7349331347843]",인천광역시 계양구 계산동 1063-14 ,스타벅스 인천계양점
"[37.45020779267282,126.45595244593547]",인천광역시 중구 운서동 2851 ,스타벅스 인천공항출국점
"[37.47908738258033,126.44104531049074]",인천광역시 중구 운서동 2840 인천공항 여객터미널 지하1층,스타벅스 인천공항랜드점
"[37.45636088812552,126.44558607181244]",인천광역시 중구 운서동 2840 인천국제공항탑승동A 3F,스타벅스 인천국제공항탑승동A점
"[37.447644261711886,126.45215151307205]",인천광역시 중구 운서동 2851 ,스타벅스 인천공항입국점
"[37.44906050858165,126.45159117292529]",인천광역시 중구 운서동 2840 인천국제공항 B1,스타벅스 인천공항중앙점
"[37.448263783408635,126.44992373971913]",인천광역시 중구 운서동,스타벅스인천공항탑승동점
"[35.84305872827178,127.12678241904483]",전라북도 전주시 덕진구 덕진동1가 1263-3 ,스타벅스 전북대점
"[35.815557834719435,127.1093009314879]",전라북도 전주시 완산구 효자동3가 1541-7 ,스타벅스 전북도청점
"[35.825113882592156,127.11693008213976]",전라북도 전주시 완산구 중화산동2가 744-5 ,스타벅스 전주중화산점
