coord,addr,name
"[37.229950808494095,127.08023770535952]",경기도 용인시 기흥구 농서동,엔제리너스커피기흥반도체T/O점
"[37.16009815052847,127.05623675490632]",경기도 오산시 궐동 670-1 1층,엔제리너스 오산궐동점
"[37.17014418566999,127.0617531828184]",경기도 오산시 수청동 610 ,엔제리너스 홈플러스오산점
"[37.15674709281113,127.09095367790101]",경기도 오산시 부산동,엔제리너스오산연수원점
"[37.20362151458385,127.07339265709882]",경기도 화성시 반송동 92-3 ,엔제리너스 화성동탄점
"[37.2037193040416,127.07322248393567]",경기도 화성시 반송동,엔제리너스커피화성동탄점
"[37.703093924307105,127.54505367072291]",경기도 가평군 설악면 미사리 145 가평휴게소 상행선,엔제리너스 가평휴게소상행점
"[37.80766737702111,127.52428900148757]",경기도 가평군 가평읍 달전리 85-6 ,엔제리너스 가평남이섬점
"[37.70228076078032,127.54681641888718]",경기도 가평군 설악면 미사리,엔제리너스커피가평휴게소춘천방향점
"[37.701275808054035,127.54323898507077]",경기도 가평군 설악면 미사리,엔제리너스커피가평휴게소서울방향점
"[37.81164125763777,126.77791755184612]",경기도 파주시 월롱면 덕은리 1284 ,엔제리너스 파주LCD단지점
"[37.66294880712012,126.88989143991697]",경기도 고양시 덕양구 신원동 627 ,엔제리너스 삼송신원점
"[37.564121437568474,126.98357650011224]",서울특별시 중구 명동1가 59-12 ,엔제리너스 명동점
"[37.568059292800164,126.97943656008367]",서울특별시 중구 무교동 12-1 ,엔제리너스 무교점
"[37.57007684203029,126.99087625469983]",서울특별시 종로구 종로3가 119 1~2층,엔제리너스 종로3가점
"[37.56931951184799,126.98556609551243]",서울특별시 종로구 관철동 19-3 ,엔제리너스 종로관철점
"[37.570460010597095,126.97469463479072]",서울특별시 종로구 신문로1가 24 ,엔제리너스 광화문점
"[37.61138916804847,126.92852199079387]",서울특별시 은평구 대조동 6-5 신흥빌딩 1층,엔제리너스 불광역점
"[37.61842558618537,126.92054851925415]",서울특별시 은평구 대조동 185-24 ,엔제리너스 연신내역점
"[37.568709290781094,126.89837783038045]",서울특별시 마포구 성산동 515 ,엔제리너스 상암월드컵몰점
"[37.58259302122653,127.00156509841962]",서울특별시 종로구 명륜4가 30-4 ,엔제리너스 대학로점
"[37.57923750123044,126.8920865445046]",서울특별시 마포구 상암동 1607 YTN뉴스퀘어 1층,엔제리너스커피 상암YTN점
"[37.567489247480005,126.96879253648774]",서울특별시 중구 충정로1가 58-3 청양빌딩 1층,엔제리너스 정동점
"[37.562352263306586,126.99056165757308]",서울특별시 중구 충무로3가 59-22 ,엔제리너스 충무로점
"[37.567159004649476,126.92966527284344]",서울특별시 서대문구 연희동 131-1 ,엔제리너스 연희점
"[37.57147467695885,126.97636744415787]",서울특별시 종로구 세종로 155-4 ,엔제리너스 세종로점
"[37.56505962028287,126.80299963019897]",서울특별시 강서구 방화동 886 ,엔제리너스 롯데시네김포TO점
"[37.65090568696624,126.94425028538471]",서울특별시 은평구 진관동 317 ,엔제리너스 구파발역점
"[37.57342635355545,126.97595583117293]",서울특별시 종로구 세종로 80-1 ,엔제리너스 세종로TO점
"[37.564862908055495,126.98178929995309]",서울특별시 중구 소공동 1 롯데백화점본점 12F,엔제리너스 롯데백소공본점
"[37.58170147385028,126.9366237881513]",서울특별시 서대문구 홍은동 427-3 ,엔제리너스 동신병원점
"[37.60978966258085,126.92899798013126]",서울특별시 은평구 대조동 240 NC백화점불광점 9F,엔제리너스 NC백화점 불광점
"[37.56599203618587,126.80076613368487]",서울특별시 강서구 방화동 886 ,엔제리너스 롯데몰김포공항3호점
"[37.564103126607165,126.9835427914301]",서울특별시 중구 명동1가,엔제리너스커피명동점
"[37.63869351256707,126.91900899147633]",서울특별시 은평구 진관동,엔제리너스커피구파발역점
"[37.5816377978524,126.93655676325066]",서울특별시 서대문구 홍은동,엔제리너스커피동신병원점
"[37.57043416235161,126.97483083043377]",서울특별시 종로구 신문로1가,엔제리너스커피광화문점
"[37.57916765996845,126.89232532782145]",서울특별시 마포구 상암동,엔제리너스상암YTN점
"[37.60973386065603,126.92880623799829]",서울특별시 은평구 대조동,엔제리너스커피NC백불광식당가점
"[37.56240583548532,126.9905043402044]",서울특별시 중구 충무로3가,엔제리너스커피충무로점
"[37.56860234378357,126.89850392288913]",서울특별시 마포구 성산동,엔제리너스커피상암월드컵몰점
"[37.567515286575514,126.96867898090109]",서울특별시 중구 충정로1가,엔제리너스커피정동점
"[37.27216777854263,127.10742801325868]",경기도 용인시 기흥구 신갈동 62 ,엔제리너스 롯데마트용인신갈점
"[37.235791096785945,127.10390130457166]",경기도 용인시 기흥구 공세동 260-1 ,엔제리너스 기흥휴게소하행점
"[37.44474628964096,126.7995850963788]",경기도 시흥시 은행동 529-6 ,엔제리너스 시흥은행점
"[37.44309975379409,126.79185911695618]",경기도 시흥시 대야동,엔제리너스커피롯데마트시흥T/O점
"[37.444736247749155,126.79948354819145]",경기도 시흥시 은행동,엔제리너스커피시흥은행점
"[37.412990268044375,126.68009341720801]",인천광역시 연수구 연수동 625-5 ,엔제리너스 인천연수점
"[37.447024842867144,126.70147644871885]",인천광역시 남동구 구월동 1455 롯데백화점인천점 7F,엔제리너스 롯데백인천식당가점
"[37.39675029638255,126.63769983614968]",인천광역시 연수구 송도동 23-3 ,엔제리너스 송도센트럴파크점
"[37.45541135040386,126.73198376018988]",인천광역시 남동구 만수동 884-6 ,엔제리너스 SK인천만수점
"[37.40825294345239,126.67143395370553]","인천광역시 연수구 동춘동 936-1 연수메디칼빌딩 1, 2층",엔제리너스 인천동춘점
"[37.44482624800294,126.70146924707848]",인천광역시 남동구 구월동 1463-2 ,엔제리너스 인천구월점
"[37.44800015195528,126.62210191751257]",인천광역시 중구 항동7가 76-2 ,엔제리너스 롯데아울렛인천항동점
"[37.38821018093344,126.6433311502759]",인천광역시 연수구 송도동 6-11 롯데마트 2층,엔제리너스 롯데마트송도점
"[37.398107491958875,126.73470048056201]",인천광역시 남동구 논현동 752-3 ,엔제리너스 인천소래포구점
"[37.40598421147148,126.68368390692486]",인천광역시 연수구 동춘3동 926 ,엔제리너스 홈플러스인천연수점
"[37.39791920895004,126.63670741511609]",인천광역시 연수구 송도동,엔제리너스송도센트럴파크점
"[37.406785599300086,126.68363599988754]",인천광역시 연수구 동춘동,엔제리너스커피홈플러스인천연수점
"[37.46467610779792,126.68357112490192]",인천광역시 남구 주안동,엔제리너스주안역사점
"[37.21350340062088,127.04018176146037]",경기도 화성시 진안동 874-6 ,엔제리너스 화성병점점
"[35.4914720788572,128.75221335813245]",경상남도 밀양시 내일동 637 ,엔제리너스 밀양강변점
"[35.49139997394689,128.75221268612975]",경상남도 밀양시 내일동,엔제리너스커피밀양강변점
"[35.3386391950636,129.02720025475537]",경상남도 양산시 중부동 685-4 ,엔제리너스 양산역점
"[35.33870396590786,129.02700307053448]",경상남도 양산시 중부동,엔제리너스커피양산역점
"[35.33258459981355,127.93705503824947]",경상남도 산청군 단성면 방목리 산68-7 ,엔제리너스 산청휴게소하행점
"[35.3322430997516,127.93907929036465]",경상남도 산청군 단성면 방목리 산71-7 ,엔제리너스 산청휴게소상행점
"[35.33341488069776,127.9389684102357]",경상남도 산청군 단성면 방목리,엔제리너스커피산청휴게소(상)점
"[35.333504057807076,127.93708732572668]",경상남도 산청군 단성면 방목리,엔제리너스커피산청휴게소(하)점
"[35.52296905907784,127.72090982510848]",경상남도 함양군 함양읍 운림리 341-1 ,엔제리너스 경남함양점
"[35.523104545691034,127.72103064066098]",경상남도 함양군 함양읍 운림리,엔제리너스커피경남함양점
"[35.17127486056277,128.06239707967435]",경상남도 진주시 평거동 788-1 ,엔제리너스 진주평거점
"[35.17464814240466,128.03531529152588]",경상남도 진주시 판문동 469-3 ,엔제리너스 진주진양호점
"[35.18375175772215,128.0603863145455]",경상남도 진주시 이현동 130 ,엔제리너스 진주윈골프점
"[35.208386148756084,128.15403630919988]",경상남도 진주시 금산면 용아리 1099-14 ,엔제리너스 진주금호못점
"[35.153467741064986,128.10651723869447]",경상남도 진주시 가좌동 480-3 ,엔제리너스 진주경상대점
"[35.17942778134644,128.10805525604977]",경상남도 진주시 상대동 298-5 ,엔제리너스 진주시청점
"[35.196034471711755,128.08221572081237]",경상남도 진주시 평안동 213 ,엔제리너스 진주계동점
"[35.1875767626805,128.11771781085076]",경상남도 진주시 상대동 181-1 ,엔제리너스 홈플러스진주점
"[35.192599201135835,128.08339821637338]",경상남도 진주시 동성동 10-3 ,엔제리너스 진주동성점
"[35.19207096074574,128.12172137682074]",경상남도 진주시 하대동 322-8 ,엔제리너스 진주하대점
"[35.20846673074758,128.11377202983388]",경상남도 진주시 초전동 1633-1 ,엔제리너스 진주초전점
"[35.183360015796055,128.06815974789274]",경상남도 진주시 신안동 447-2 ,엔제리너스 진주신안점
"[35.17872637357064,128.09527452946816]",경상남도 진주시 칠암동 492-3 ,엔제리너스 경남과학기술대점
"[35.19598942243419,128.08218273082917]",경상남도 진주시 평안동,엔제리너스커피진주계동점
"[35.19262625925371,128.0833762818629]",경상남도 진주시 동성동,엔제리너스커피진주동성점
"[35.19204387362718,128.12176526041168]",경상남도 진주시 하대동,엔제리너스커피진주하대점
"[35.20844867118447,128.11380495426215]",경상남도 진주시 초전동,엔제리너스커피진주초전점
"[35.074834530663,128.08368394487633]",경상남도 사천시 정동면 고읍리 602-2 ,엔제리너스 사천점
"[35.317429600905534,128.26024057375358]",경상남도 의령군 의령읍 서동리 508-6 ,엔제리너스 경남의령점
"[35.057142070926275,128.25125571791662]",경상남도 고성군 대가면 신전리 67 ,엔제리너스 고성휴게소상행점
"[35.05650850977788,128.2524816103207]",경상남도 고성군 대가면 신전리,엔제리너스고성휴게소(하남방향)점
"[35.354410195909665,129.0380831981343]",경상남도 양산시 신기동 646-9 ,엔제리너스 양산신기점
"[35.49388071170088,129.08369487121192]",경상남도 양산시 하북면 순지리 813-6 ,엔제리너스 양산통도사점
"[35.32833702268551,129.01111061624098]",경상남도 양산시 물금읍 범어리 2704-11 ,엔제리너스 양산물금점
"[35.374328361693806,129.15074300561335]",경상남도 양산시 덕계동 1012 ,엔제리너스 양산덕계점
"[35.406999102403375,129.1836957110797]",경상남도 양산시 삼호동 1006-3 ,엔제리너스 양산웅상점
"[35.32809765440815,129.0330282176602]",경상남도 양산시 동면 석산리 1421-1 ,엔제리너스 남양산DT점
"[35.37430069618358,129.15080864224157]",경상남도 양산시 덕계동,엔제리너스커피양산덕계점
"[35.414450683323814,129.16821406265197]",경상남도 양산시 삼호동,엔제리너스양산웅상점
"[35.26745826089135,129.0840013555473]",부산광역시 금정구 남산동 981-16 ,엔제리너스 부산남산점
"[35.32203581045308,129.17657224116365]",부산광역시 기장군 정관면 매학리 714-8 ,엔제리너스 부산정관점
"[35.32204482269444,129.1765723717283]",부산광역시 기장군 정관면 매학리,엔제리너스커피부산정관점
"[35.19475162274255,128.80038719343796]",경상남도 김해시 대청동 62-3 ,엔제리너스 김해장유점
"[35.228231222823254,128.8990467795314]",경상남도 김해시 삼정동 614-3 ,엔제리너스 동김해점
"[35.24449325337537,128.86679075214815]",경상남도 김해시 내동 1069-1 ,엔제리너스 김해연지공원점
"[35.236456750230325,128.86624381165976]",경상남도 김해시 내동 1120-3 ,엔제리너스 김해거북공원점
"[35.24191909730006,128.87002658818395]",경상남도 김해시 내동 1131-2 ,엔제리너스 홈플러스김해점
"[35.18505817573038,128.82902598794888]",경상남도 김해시 신문동 1414 ,엔제리너스 김해아울렛식당가점
"[35.18273282024603,128.76885727199885]",경상남도 김해시 대청동 776-1 ,엔제리너스커피 김해대청계곡
"[35.17635600168776,128.80957153230338]",경상남도 김해시 관동동 1081-1 ,엔제리너스 김해율하점
"[35.17182301622705,128.8134457122349]",경상남도 김해시 율하동 1336-1 샹그릴라 101호,엔제리너스 율하중앙점
"[35.30708541201486,128.73476712932086]",경상남도 김해시 진영읍 진영리 1626-2 ,엔제리너스 김해진영점
"[35.18498531694361,128.82913504469266]",경상남도 김해시 신문동 72-19 롯데프리미엄아울렛김해점 2F B211,엔제리너스 롯데프리미엄아울렛김해점
"[35.25162167030294,128.87077856794247]",경상남도 김해시 구산동 496-2 ,엔제리너스 김해구산점
"[35.24525589296195,128.90423406946914]",경상남도 김해시 어방동 528-1 ,엔제리너스 김해인제대점
"[35.26224570287663,128.8712438867788]",경상남도 김해시 삼계동 1479-1 ,엔제리너스 김해삼계점
"[35.2340365561672,128.88431240031417]",경상남도 김해시 동상동 948-1 ,엔제리너스 김해동상점
"[35.20272209018348,128.80686793521895]",경상남도 김해시 부곡동 1157-7 ,엔제리너스 김해장유코아점
"[35.226245468779524,128.8760548942933]",경상남도 김해시 봉황동 49-18 ,엔제리너스 김해봉황DI점
"[35.22624530979439,128.87607686293862]",경상남도 김해시 봉황동,엔제리너스김해봉황점
"[35.262273058945006,128.8712002194104]",경상남도 김해시 삼계동,엔제리너스커피김해삼계점
"[35.23652023602342,128.8661895537666]",경상남도 김해시 내동,엔제리너스커피김해거북공원점
"[35.244502030541426,128.86682380849706]",경상남도 김해시 내동,엔제리너스커피김해연지공원점
"[35.18053373476011,128.83025361684258]",경상남도 김해시 신문동,엔제리너스김해워터파크점
"[35.17636516188828,128.80954966606765]",경상남도 김해시 관동동,엔제리너스커피김해율하점
"[35.307084877547396,128.7348550942823]",경상남도 김해시 진영읍 진영리,엔제리너스커피김해진영점
"[35.18274176409742,128.76886833564672]",경상남도 김해시 대청동,엔제리너스김해대청계곡점
"[35.25154932743901,128.87081076013442]",경상남도 김해시 구산동,엔제리너스커피김해구산점
"[35.185116232385965,128.8297622163281]",경상남도 김해시 신문동,엔제리너스김해아울렛점
"[35.17188566816721,128.81351220374484]",경상남도 김해시 율하동,엔제리너스커피김해율하중앙점
"[35.202947718615505,128.80682623839874]",경상남도 김해시 부곡동,엔제리너스커피김해장유코아점
"[35.224625075142136,128.68248094305372]",경상남도 창원시 성산구 상남동 79 롯데백화점창원점 5F,엔제리너스 롯데시네창원점
"[35.149913713827594,129.0051122657784]",부산광역시 사상구 주례3동 519-53 ,엔제리너스 부산주례점
"[35.15253688921016,128.70490489686395]",경상남도 창원시 진해구 석동 141-7 ,엔제리너스 진해자은점
"[35.22685457231021,129.01071788953124]",부산광역시 북구 화명동 973-3 ,엔제리너스 부산수정역DI점
"[35.185948359475205,128.99015136625485]",부산광역시 사상구 모라동 500 ,엔제리너스 부산신모라점
"[35.16262499261286,128.98515969896692]",부산광역시 사상구 괘법동 546-16 ,엔제리너스 부산사상역점
"[35.2234286414561,128.68364631778078]",경상남도 창원시 성산구 상남동 14-1 ,엔제리너스 창원상남시장점
"[35.16307649831305,128.99058756232276]",부산광역시 사상구 괘법동 141 ,엔제리너스 백양로DI점
"[35.22071382971359,128.68232736887666]",경상남도 창원시 성산구 상남동 23-6 에이스타워,엔제리너스 창원상남점
"[35.22467587359855,128.6830635805571]",경상남도 창원시 성산구 상남동 80 ,엔제리너스 롯데백창원신관점
"[35.14796527051828,129.01931125730476]",부산광역시 부산진구 개금동 618-2 ,엔제리너스 부산개금점
"[35.19501476423848,128.71358433681186]",경상남도 창원시 성산구 성주동 163-3 ,엔제리너스 창원성주점
"[35.22467385714696,128.6818222433214]",경상남도 창원시 성산구 상남동 79 롯데백화점창원점 6F,엔제리너스 롯데백창원식당가점
"[35.236576441038856,128.68430595299634]",경상남도 창원시 의창구 용호동 18-18 1층,엔제리너스 창원용지가로수점
"[35.241274341423946,128.68879529845293]",경상남도 창원시 의창구 사림동 12-1 ,엔제리너스 창원대점
"[35.15614375862579,128.69847120194848]",경상남도 창원시 진해구 이동 2-2 ,엔제리너스 진해석동점
"[35.16314563036713,128.98098390354858]",부산광역시 사상구 괘법동 534-2 ,엔제리너스 롯데시네부산사상점
"[35.21493416216987,128.70927721580676]",경상남도 창원시 성산구 대방동 344-11 ,엔제리너스 창원대방점
"[35.16166022160298,128.98297474430856]",부산광역시 사상구 괘법동 559-6 ,엔제리너스 사상르네상스호텔점
"[35.20997766539666,129.00675255562115]","부산광역시 북구 덕천동 400-14 영진빌딩 1, 2층",엔제리너스 덕천중앙점
"[35.164316110251505,128.97780372938365]",부산광역시 사상구 괘법동 529-1 ,엔제리너스 홈플러스서부산점
"[35.1646298082755,128.98359224356003]",부산광역시 사상구 괘법동 272-3 ,엔제리너스 부산사상점
"[35.22690773245249,129.01082839999287]",부산광역시 북구 화명동,엔제리너스부산수정역점
"[35.163088308928664,128.98360661410703]",부산광역시 사상구 괘법동,엔제리너스커피롯데시네부산사상점
"[35.18593889768827,128.9902061496238]",부산광역시 사상구 모라동,엔제리너스커피부산신모라점
"[35.164773749752754,128.9836269070077]",부산광역시 사상구 괘법동,엔제리너스커피사상점
"[35.15627991343357,128.69830772683903]",경상남도 창원시 진해구 이동,엔제리너스커피진해석동점
"[35.15007303460836,129.00546541820063]",부산광역시 사상구 주례동,엔제리너스커피부산주례점
"[35.1625969716427,128.98528010252255]",부산광역시 사상구 괘법동,엔제리너스커피부산사상역점
"[35.16290632749294,128.9904537806313]",부산광역시 사상구 괘법동,엔제리너스부산백양로점
"[35.146880389341874,129.01969280589898]",부산광역시 부산진구 개금동,엔제리너스커피부산개금점
"[34.83787253178968,127.89124969246743]",경상남도 남해군 남해읍 아산리 366-11 ,엔제리너스커피 남해점
"[34.94096520606465,128.0869414377932]",경상남도 사천시 벌리동 257-1 ,엔제리너스 삼천포점
"[34.94100135883286,128.08681010673928]",경상남도 사천시 벌리동,엔제리너스커피삼천포점
"[35.15211714591124,128.66267901765036]",경상남도 창원시 진해구 충무동 15-2 ,엔제리너스 진해중앙점
"[35.101904174772535,128.81155497255526]",경상남도 창원시 진해구 용원동 1212-3 ,엔제리너스 진해용원점
"[35.152252412899124,128.66266913894071]",경상남도 창원시 진해구 충무동,엔제리너스커피진해중앙점
"[35.101913408582,128.8115221584798]",경상남도 창원시 진해구 용원동,엔제리너스커피진해용원점
"[35.17053084402109,128.5972464808574]",경상남도 창원시 성산구 귀곡동 717 ,엔제리너스 창원귀산점
"[35.10189508778688,128.81156585102377]",경상남도 창원시 진해구 용원동 1212-3 2층,슈퍼쿡스
"[35.236954375917655,128.58282380375886]","경상남도 창원시 마산회원구 합성동 124-1 1,2층",엔제리너스 마산합성점
"[35.228578998919666,128.67985551985979]",경상남도 창원시 의창구 용호동 73-52 우림빌딩 2층,엔제리너스 창원용호점
"[35.24313822460749,128.65004668094045]",경상남도 창원시 의창구 봉곡동 36-9 ,엔제리너스 창원명곡점
"[35.22547614238515,128.68021412306783]",경상남도 창원시 성산구 중앙동 92 ,엔제리너스 롯데마트창원중앙점
"[35.23655334077074,128.6424682083524]",경상남도 창원시 의창구 팔용동 34-10 ,엔제리너스 창원미래웨딩점
"[35.265187997888646,128.62584550639733]",경상남도 창원시 의창구 소답동 121-6 ,엔제리너스 창원소답점
"[35.2545261544948,128.61316991418548]",경상남도 창원시 의창구 팔용동 89-14 ,엔제리너스 창원팔용점
"[35.23438935557999,128.58011376032687]",경상남도 창원시 마산회원구 석전동 224-17 ,엔제리너스 마산역점
"[35.23414008531129,128.64369064874492]",경상남도 창원시 의창구 팔용동 30-3 ,엔제리너스 홈플러스창원점
"[35.26656608757423,128.52358611680387]",경상남도 창원시 마산회원구 내서읍 호계리 65 ,엔제리너스 마산호계점
"[35.22748478949877,128.677264796154]",경상남도 창원시 성산구 중앙동 71-7 ,엔제리너스 창원중앙오거리점
"[35.11608087349054,128.48503614678737]",경상남도 창원시 마산합포구 진동면 진동리 627-7 ,엔제리너스 마산진동점
"[35.239334407820074,128.6649588278466]",경상남도 창원시 성산구 반지동 66-12 ,엔제리너스 창원반송점
"[35.179329571025306,128.55930116839323]",경상남도 창원시 마산합포구 해운동 5-95 ,엔제리너스 경남대점
"[35.21981350665834,128.58758937070317]",경상남도 창원시 마산합포구 산호동 202-6 ,엔제리너스 마산산호점
"[35.24024789891953,128.65280339428148]",경상남도 창원시 의창구 대원동 121 더시티세븐 상업시설동 W-305호,엔제리너스 창원시티세븐점
"[35.20022534451968,128.57452255351586]",경상남도 창원시 마산합포구 신포동2가 117-4 ,엔제리너스 마산어시장점
"[35.23187922371223,128.50459869960255]",경상남도 창원시 마산회원구 내서읍 삼계리 30-3 ,엔제리너스 마산내서점
"[35.233937332776186,128.6645302592016]",경상남도 창원시 의창구 두대동 145 스포츠광장 1층,엔제리너스 창원스포츠파크점
"[35.22266191021391,128.58574246186907]",경상남도 창원시 마산회원구 양덕동 151-1 ,엔제리너스 홈플러스마산TO점
"[35.258721967730295,128.6384889754532]",경상남도 창원시 의창구 도계동 357-5 ,엔제리너스 창원도계점
"[35.228869683817486,128.5844907511009]",경상남도 창원시 마산회원구 양덕동 59-3 ,엔제리너스 마산메트로시티점
"[35.18126111943873,128.56070878038952]",경상남도 창원시 마산합포구 창포동3가 8-1 ,엔제리너스 롯데마트마산TO점
"[35.2398348814328,128.6624578324617]",경상남도 창원시 성산구 반지동,엔제리너스커피창원반송점
"[35.2586862029047,128.6384337461794]",경상남도 창원시 의창구 도계동,엔제리너스도계점
"[35.25451725211673,128.6131478687232]",경상남도 창원시 의창구 팔용동,엔제리너스커피창원팔용점
"[35.23194241282434,128.504577118387]",경상남도 창원시 마산회원구 내서읍 삼계리,엔제리너스커피마산내서점
"[35.26633187004721,128.5235516374818]",경상남도 창원시 마산회원구 내서읍 호계리,엔제리너스커피마산호계점
"[35.1812700825416,128.56071982132065]",경상남도 창원시 마산합포구 창포동3가,엔제리너스롯데마트마산점
"[35.21916557714138,128.58736501193277]",경상남도 창원시 마산합포구 산호동,엔제리너스커피마산산호점
"[35.22275194216314,128.58576507864956]",경상남도 창원시 마산회원구 양덕동,엔제리너스커피홈플러스마산T/O점
"[35.274936857388866,128.39917687968477]",경상남도 함안군 가야읍 도항리 322-1 ,엔제리너스 경남함안점
"[35.37094594942627,128.49642759787696]",경상남도 함안군 칠서면 계내리 35 ,엔제리너스 칠서휴게소점
"[35.27496397191364,128.39915502851858]",경상남도 함안군 가야읍 도항리,엔제리너스커피함안점
"[34.88964273022844,128.62394725871437]",경상남도 거제시 고현동 961-53 ,엔제리너스 거제고현점
"[34.909078511269264,128.70314607827393]",경상남도 거제시 덕포동 450-14 ,엔제리너스 거제덕포DT점
"[34.86728486610482,128.72651328532916]",경상남도 거제시 장승포동 701-4 ,엔제리너스 거제장승포점
"[34.89441884000519,128.69250687174485]",경상남도 거제시 옥포2동 531-18 대동빌딩 1층,엔제리너스 거제옥포점
"[34.74085431843493,128.66327701156965]",경상남도 거제시 남부면 갈곶리 261 ,엔제리너스 거제바람의언덕점
"[34.88805269635315,128.6912500430724]",경상남도 거제시 옥포동 241-1 ,엔제리너스 롯데마트거제옥포점
"[34.878054217855635,128.62836649088175]",경상남도 거제시 상동동 997-10 ,엔제리너스 거제상동점
"[34.97313644828833,128.69356298052307]",경상남도 거제시 장목면 율천리 산41-10 ,엔제리너스 거제휴게소점
"[34.89417979560738,128.6933254366314]",경상남도 거제시 옥포동,엔제리너스커피거제옥포점
"[34.88586517505728,128.417853585762]",경상남도 통영시 광도면 죽림리 1570-1 ,엔제리너스 통영죽림점
"[34.85934283665496,128.42593274159225]",경상남도 통영시 무전동 1028-6 신유빌딩 1층,엔제리너스 통영점
"[34.84078894357875,128.42378154905114]",경상남도 통영시 항남동 150-56 ,엔제리너스 통영항남점
"[34.859342798354064,128.4259436778982]",경상남도 통영시 무전동,엔제리너스커피통영점
"[34.97404638134391,128.32673330317164]",경상남도 고성군 고성읍 동외리 258-7 ,엔제리너스 고성점
"[34.97407339544587,128.32674436221708]",경상남도 고성군 고성읍 동외리,엔제리너스커피고성점
"[35.68456811435727,127.91033066978508]",경상남도 거창군 거창읍 상림리 145-49 ,엔제리너스 경남거창점
"[35.68444192408403,127.9103308109777]",경상남도 거창군 거창읍 상림리,엔제리너스커피경남거창점
"[35.070650719025934,127.75113090691512]",경상남도 하동군 하동읍 읍내리 333-14 ,엔제리너스 경남하동점
"[34.93123607635216,127.69775257704383]","전라남도 광양시 중동 1833-6 1,2층",엔제리너스 광양중동점
"[34.95484366329609,127.68987009919343]",전라남도 광양시 마동 1023-1 ,엔제리너스 광양마동점
"[34.954825801869255,127.68993586178891]",전라남도 광양시 마동,엔제리너스커피광양마동점
"[35.72808475805621,128.26675387367587]",경상북도 고령군 대가야읍 쾌빈리 551-3 ,엔제리너스 경북고령점
"[36.47927874503794,127.26245031639314]","세종특별자치시 나성동 723 금강프라자 1층 113,114호",엔제리너스 세종첫마을점
"[36.6037818656103,127.29237369425941]",세종특별자치시 조치원읍 침산리 262-7 ,엔제리너스 조치원점
"[35.11519249981423,129.0392524212365]",부산광역시 동구 초량동 1208-18 ,엔제리너스 부산역점
"[35.13832320432558,129.0640713151655]",부산광역시 동구 범일동 830-30 ,엔제리너스 부산범일점
"[35.11484929928665,129.04143109757902]",부산광역시 동구 초량동 1187-1 부산역 1F,엔제리너스 부산역사점
"[35.13059356156533,129.05014588719013]",부산광역시 동구 수정동 1-62 ,엔제리너스 부산진역점
"[35.116203599598705,129.04117407616403]",부산광역시 동구 초량동 1200-11 ,엔제리너스 부산역광장2호점
"[35.13899849263518,129.0569474982189]",부산광역시 동구 범일동 62-720 ,엔제리너스 한성기린프라자점
"[35.11614989867719,129.04112951218997]",부산광역시 동구 초량동,엔제리너스커피부산역광장2호점
"[35.13843039522475,129.06418244158766]",부산광역시 동구 범일동,엔제리너스커피부산범일점
"[35.130556559225205,129.05025513329753]",부산광역시 동구 수정동,엔제리너스커피부산진역점
"[35.11438225442365,129.04018554931216]",부산광역시 동구 초량동,엔제리너스커피부산역광장점
"[35.09872802498904,129.02714329786278]",부산광역시 중구 부평동1가 48-1 ,엔제리너스 부산남포점
"[35.15422324715906,129.0600089157845]",부산광역시 부산진구 부전동 199 대한프라자,엔제리너스 부산서면점
"[35.14399547445957,129.05966778336796]",부산광역시 부산진구 범천동 847-2 ,엔제리너스 부산범일로점
"[35.136157456607336,129.0725251449416]",부산광역시 남구 문현동 246-5 ,엔제리너스 부산문현점
"[35.14879780138534,129.05887402142102]",부산광역시 부산진구 범천동 869-28 ,엔제리너스 부산범내골역점
"[35.10625388726376,129.03782267707774]",부산광역시 중구 중앙동4가 87-5 ,엔제리너스 부산중앙점
"[35.1554186710815,129.06142927841077]",부산광역시 부산진구 부전동 168-451 1층,엔제리너스 부산부전점
"[35.155260223712496,129.03705077919858]",부산광역시 부산진구 가야1동 56-2 ,엔제리너스 부산가야점
"[35.15572867907155,129.05690042928137]",부산광역시 부산진구 부전동 516-27 ,엔제리너스 서면롯데후문점
"[35.15467368077799,129.0610683912012]",부산광역시 부산진구 부전2동 172-6 ,엔제리너스 부산서면중앙점
"[35.154258538811945,129.0580338215666]",부산광역시 부산진구 부전2동 240-13 ,엔제리너스 서면일번가점
"[35.10329409746934,129.02761737711708]",부산광역시 중구 보수동1가 144-4 ,엔제리너스 부산보수점
"[35.15285595897775,129.02617683901337]",부산광역시 부산진구 개금동 163-8 ,엔제리너스 부산개금대도빌딩점
"[35.11265684757965,129.01618376511755]",부산광역시 서구 서대신동3가 389-2 ,엔제리너스 부산대신점
"[35.15503800005791,129.0366857702891]",부산광역시 부산진구 가야동,엔제리너스커피부산가야점
"[35.154610398621195,129.06108952021953]",부산광역시 부산진구 부전동,엔제리너스커피부산서면중앙점
"[35.154231787731256,129.05800054937296]",부산광역시 부산진구 부전동,엔제리너스커피서면일번가점
"[35.152927690802585,129.0262216402764]",부산광역시 부산진구 개금동,엔제리너스부산개금대도빌딩
"[35.103204153172804,129.02759431132338]",부산광역시 중구 보수동1가,엔제리너스커피부산보수점
"[35.155535549646316,129.06146372288688]",부산광역시 부산진구 부전동,엔제리너스커피부산부전점
