"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"SAWS_OBS_TM","STN_NM","SAWS_TA_AVG","SAWS_TA_MIN","SAWS_TA_MAX","SAWS_HD_AVG","SAWS_HD_MIN","SAWS_HD_MAX","SAWS_WS_AVG","SAWS_WS_MAX","SAWS_RN_SUM"
"20151126","용산","-0.69999998807907104","-3.0999999046325684","2.7000000476837158","60.799999237060547","48.5","69.300003051757812","2.9000000953674316","7.1999998092651367","0"
"20151126","성동","-1.1000000238418579","-3.7999999523162842","2.2000000476837158","62.900001525878906","50.5","73.300003051757812","3","6","0"
"20151126","중랑","-1.1000000238418579","-3.5","2.4000000953674316","63.099998474121094","55.299999237060547","70.5","2.5","5.4000000953674316","0"
"20151126","중구","-2","-4.5","1.2999999523162842","63.299999237060547","50.599998474121094","74.900001525878906","3","7.3000001907348633","0"
"20151126","남산","-1.5","-3.9000000953674316","1.7000000476837158","61.900001525878906","35.200000762939453","77.900001525878906","2","4.9000000953674316","0"
"20151126","동대문","-0.80000001192092896","-3.4000000953674316","2.7000000476837158","60.400001525878906","52.299999237060547","67.5","2.2999999523162842","5.5","0"
"20151126","성북","-1.2999999523162842","-3.7000000476837158","2","63.200000762939453","55.599998474121094","70.400001525878906","2.2999999523162842","5.5","0"
"20151126","도봉","-1.6000000238418579","-4.0999999046325684","1.6000000238418579","64.5","57.099998474121094","72.400001525878906","1.7000000476837158","4.1999998092651367","0"
"20151126","마포","-1.2000000476837158","-3.5999999046325684","2","66.5","53.200000762939453","78.800003051757812","2.5","5.5","0"
"20151126","구로","-1","-3.0999999046325684","2.2999999523162842","63.799999237060547","50.299999237060547","77","3.2999999523162842","8.5","0"
"20151126","영등포","-1","-3.0999999046325684","2.2999999523162842","67","55.099998474121094","75.400001525878906","4.5999999046325684","8.5","0"
"20151126","은평","-1.7999999523162842","-4.0999999046325684","1.3999999761581421","67.400001525878906","57.299999237060547","82.099998474121094","3.2000000476837158","6.1999998092651367","0"
"20151125","광진","3.9000000953674316","2.4000000953674316","6.4000000953674316","83.800003051757812","67.800003051757812","91.400001525878906","1.7000000476837158","5.0999999046325684","15.5"
"20151125","강북","3.2999999523162842","1.7000000476837158","6.1999998092651367","56.5","44","65.599998474121094","1.5","5.0999999046325684","13.5"
"20151125","송파","4.0999999046325684","2.2000000476837158","6","84.5","66","95.099998474121094","0.89999997615814209","4","11.5"
"20151125","용산","4","2.5999999046325684","6.4000000953674316","80.900001525878906","68.800003051757812","87.900001525878906","1.8999999761581421","5.5999999046325684","10"
"20151125","성동","3.5999999046325684","2.2000000476837158","6.1999998092651367","85.5","70.300003051757812","94.599998474121094","1.8999999761581421","5.0999999046325684","12.5"
"20151125","중랑","3.5","1.6000000238418579","5.8000001907348633","84.400001525878906","70.699996948242188","94.300003051757812","1.7000000476837158","4.5999999046325684","18"
"20151125","중구","2.7000000476837158","1.2999999523162842","5.1999998092651367","85.800003051757812","71.900001525878906","94.199996948242188","1.7000000476837158","4.8000001907348633","14"
"20151125","종로","4","2.4000000953674316","6.9000000953674316","80.5","68.699996948242188","87","0.80000001192092896","3.7000000476837158","12.5"
"20151125","은평","3","1.3999999761581421","4.9000000953674316","86.800003051757812","75.599998474121094","93.699996948242188","1.7999999523162842","5.0999999046325684","10.5"
"20151125","동작","4.3000001907348633","3","6.5","75.599998474121094","55.900001525878906","84.300003051757812","2.2000000476837158","5.3000001907348633","11"
"20151125","관악","3.7999999523162842","2.4000000953674316","6","76.099998474121094","59.200000762939453","85.199996948242188","1.5","4.9000000953674316","12"
"20151125","강동","4.3000001907348633","2.5","6.8000001907348633","75.099998474121094","58.5","84.599998474121094","1.8999999761581421","5.5","14"
"20151125","강서","4","2.2000000476837158","6.4000000953674316","86.599998474121094","70.5","95","2.4000000953674316","6.1999998092651367","11.5"
"20151125","남산","3.0999999046325684","1.7000000476837158","5.3000001907348633","87.5","72.400001525878906","95.599998474121094","1.7999999523162842","4.8000001907348633","13"
"20151125","동대문","3.7000000476837158","2","6","81.599998474121094","68","91.699996948242188","1.8999999761581421","4.3000001907348633","12.5"
"20151125","성북","3.4000000953674316","1.8999999761581421","5.5999999046325684","84.099998474121094","69.400001525878906","93.5","1.3999999761581421","5.0999999046325684","13"
"20151125","도봉","3.2000000476837158","1.3999999761581421","5.4000000953674316","85.400001525878906","72.099998474121094","94.099998474121094","0.89999997615814209","3.4000000953674316","0.5"
"20151125","마포","3.5999999046325684","2","6.1999998092651367","86.800003051757812","75.900001525878906","94.199996948242188","1.3999999761581421","4.6999998092651367","10"
"20151125","구로","3.7999999523162842","2.2999999523162842","6.1999998092651367","84.900001525878906","69","92.699996948242188","2.5","6.5","11"
"20151125","영등포","3.9000000953674316","2.2999999523162842","6.4000000953674316","85.5","69.699996948242188","91.699996948242188","2.5","6.5999999046325684","13"
"20151125","서초","4.5","3.2000000476837158","6.4000000953674316","77.199996948242188","61.5","99.900001525878906","1.8999999761581421","5","15"
"20151125","강남","3.5","2","5.8000001907348633","84.699996948242188","69","93.800003051757812","1.2999999523162842","5.1999998092651367","15.5"
"20151125","서대문","3","1.3999999761581421","5.3000001907348633","85.099998474121094","73.400001525878906","91.300003051757812","2.2999999523162842","6.4000000953674316","12.5"
"20151125","금천","4.0999999046325684","2.5","6.1999998092651367","85.5","69.199996948242188","94.400001525878906","2.0999999046325684","5.4000000953674316","10.5"
"20151125","양천","4.1999998092651367","2.5","6.4000000953674316","84.099998474121094","69.5","91.5","1.7000000476837158","5.8000001907348633","11.5"
"20151125","노원","3.5999999046325684","1.7999999523162842","5.4000000953674316","87.400001525878906","71.400001525878906","94.900001525878906","0.80000001192092896","3.5999999046325684","14"
"20151124","강남","6.9000000953674316","4.6999998092651367","9.6000003814697266","68.5","57.400001525878906","81.5","1.2999999523162842","3.9000000953674316","0.5"
"20151124","서초","7.4000000953674316","4.9000000953674316","10.399999618530273","66.199996948242188","54","99.900001525878906","1.7999999523162842","5.0999999046325684","1"
"20151124","금천","6.5999999046325684","4","9.6999998092651367","71.5","58.900001525878906","86.199996948242188","2.2999999523162842","5.5999999046325684","0"
"20151124","양천","6.6999998092651367","3.9000000953674316","10","70.199996948242188","56.700000762939453","83","2.0999999046325684","6","0.5"
"20151124","노원","6.9000000953674316","4.1999998092651367","10.100000381469727","70.199996948242188","55.200000762939453","84.099998474121094","1.2999999523162842","3.9000000953674316","0.5"
"20151124","광진","7.3000001907348633","4.8000001907348633","10.100000381469727","68.699996948242188","57.299999237060547","81.599998474121094","2.0999999046325684","6.3000001907348633","0"
"20151124","강북","6.9000000953674316","4.1999998092651367","10.199999809265137","43.299999237060547","30.899999618530273","57.200000762939453","1.8999999761581421","5.1999998092651367","1"
"20151124","송파","7.5999999046325684","5.0999999046325684","10.300000190734863","67.900001525878906","56.200000762939453","80.800003051757812","1.3999999761581421","3.5999999046325684","0.5"
"20151124","용산","7","4.1999998092651367","10.100000381469727","66.199996948242188","53.5","77.900001525878906","2.2000000476837158","5.5","0.5"
"20151124","성동","7","4.3000001907348633","10.100000381469727","68.400001525878906","55.599998474121094","81.900001525878906","2.0999999046325684","5.3000001907348633","0.5"
"20151124","중랑","6.9000000953674316","4.5","9.8999996185302734","70","58.299999237060547","83.5","2.0999999046325684","5.4000000953674316","1"
"20151124","중구","6.0999999046325684","3.4000000953674316","9.1000003814697266","68.800003051757812","56.200000762939453","82.400001525878906","1.7999999523162842","5.4000000953674316","1"
"20151124","종로","7.1999998092651367","4.0999999046325684","10.600000381469727","65.199996948242188","52","77.099998474121094","0.69999998807907104","3.5","0"
"20151124","은평","5.9000000953674316","2.7999999523162842","9.1999998092651367","72","58.299999237060547","84","1.3999999761581421","5.1999998092651367","1"
"20151124","동작","7.0999999046325684","4.3000001907348633","10.300000190734863","60.400001525878906","47.299999237060547","72.099998474121094","2.2000000476837158","5.4000000953674316","0.5"
"20151124","관악","6.5","3.5999999046325684","9.6999998092651367","60.599998474121094","47.900001525878906","74.900001525878906","1.6000000238418579","5","0.5"
"20151124","강동","7.8000001907348633","5.0999999046325684","10.5","59.200000762939453","47.900001525878906","72.900001525878906","1.8999999761581421","6.5","0"
"20151124","강서","6.4000000953674316","3.5999999046325684","9.8000001907348633","73.599998474121094","59.799999237060547","85.099998474121094","2.5999999046325684","7.8000001907348633","0.5"
"20151124","성북","6.8000001907348633","4.4000000953674316","9.8000001907348633","69.400001525878906","56.900001525878906","82.800003051757812","1.3999999761581421","4.0999999046325684","0.5"
"20151124","도봉","6.5999999046325684","4","9.6999998092651367","69","55.900001525878906","81.699996948242188","1.2999999523162842","3.4000000953674316","0"
"20151124","마포","6.1999998092651367","3","9.6999998092651367","72.5","57.700000762939453","83.300003051757812","1.3999999761581421","4.4000000953674316","0.5"
"20151124","구로","6.4000000953674316","3.7000000476837158","9.6999998092651367","69.5","55","84.699996948242188","2.4000000953674316","6.8000001907348633","0.5"
"20151124","영등포","6.3000001907348633","3.2999999523162842","10","72.800003051757812","58.099998474121094","84.599998474121094","2.9000000953674316","7.9000000953674316","0.5"
"20151124","남산","6.4000000953674316","3.4000000953674316","9.5","69.800003051757812","53.099998474121094","84.199996948242188","2","6.0999999046325684","0.5"
"20151124","동대문","7.1999998092651367","4.5999999046325684","10.100000381469727","66.800003051757812","54.5","80.199996948242188","2.2000000476837158","5.9000000953674316","0.5"
"20151124","서대문","5.8000001907348633","2.7000000476837158","9.1000003814697266","69.599998474121094","54.799999237060547","83.099998474121094","2.5999999046325684","7.6999998092651367","0.5"
"20151123","관악","9.3000001907348633","6.9000000953674316","11.300000190734863","72.099998474121094","58.799999237060547","85.5","1.2999999523162842","4.8000001907348633","8.5"
"20151123","동작","9.8000001907348633","7.4000000953674316","11.699999809265137","70.599998474121094","57.799999237060547","83.599998474121094","2.2999999523162842","5.4000000953674316","7.5"
"20151123","동대문","9.6000003814697266","7.8000001907348633","11.5","76.099998474121094","64.800003051757812","89.900001525878906","2.2000000476837158","5.0999999046325684","9.5"
"20151123","성북","9.3000001907348633","7.4000000953674316","11.5","80.199996948242188","66.800003051757812","93.599998474121094","1.2999999523162842","3.9000000953674316","9"
"20151123","도봉","9","7","11.699999809265137","81.400001525878906","66.900001525878906","93.900001525878906","0.89999997615814209","3.2999999523162842","0"
"20151123","마포","9.3999996185302734","6.5","11.5","82","72.300003051757812","93.300003051757812","1.2000000476837158","3.5999999046325684","6"
"20151123","구로","9.3000001907348633","6.5999999046325684","11.5","79.900001525878906","66.599998474121094","92.300003051757812","3.2000000476837158","6.9000000953674316","8"
"20151123","영등포","9.6000003814697266","6.4000000953674316","11.800000190734863","81.400001525878906","69.199996948242188","91.5","2.2000000476837158","6.9000000953674316","7"
"20151123","서초","9.8999996185302734","7.8000001907348633","11.800000190734863","71.900001525878906","64.300003051757812","99.900001525878906","2","5.0999999046325684","9.5"
"20151123","강남","9","7.4000000953674316","10.899999618530273","78.5","67.699996948242188","91.699996948242188","1.2999999523162842","3.9000000953674316","9"
"20151123","서대문","8.8999996185302734","6.5","10.699999809265137","78.5","68.5","87.400001525878906","2.5999999046325684","7.3000001907348633","6"
"20151123","금천","9.5","7","11.399999618530273","81.599998474121094","69.599998474121094","95","2.9000000953674316","6","8"
"20151123","양천","9.6999998092651367","6.6999998092651367","11.699999809265137","79.599998474121094","68","91","1.7000000476837158","5.5999999046325684","6.5"
"20151123","노원","9.5","7.5","11.899999618530273","82.699996948242188","67","94.900001525878906","0.89999997615814209","3.2999999523162842","10.5"
"20151123","광진","9.6000003814697266","8","11.300000190734863","77.900001525878906","68.5","88.300003051757812","2","5.4000000953674316","9.5"
"20151123","강북","9.6000003814697266","7.5","11.800000190734863","55","43.299999237060547","67.099998474121094","1.6000000238418579","5","9.5"
"20151123","송파","9.5","7.6999998092651367","11.399999618530273","79.199996948242188","66.900001525878906","92.900001525878906","1.2999999523162842","3.7999999523162842","8"
"20151123","용산","9.6999998092651367","7.5999999046325684","11.899999618530273","75.800003051757812","63.5","86.699996948242188","2.2999999523162842","5.0999999046325684","6"
"20151123","성동","9.3999996185302734","7.5999999046325684","11.699999809265137","78.099998474121094","64.800003051757812","91.800003051757812","2.2999999523162842","5.0999999046325684","8"
"20151123","중랑","9.3000001907348633","7.6999998092651367","10.800000190734863","78.900001525878906","69.5","90.5","2.0999999046325684","4.5999999046325684","8"
"20151123","강동","9.6999998092651367","7.9000000953674316","11.800000190734863","69","58.299999237060547","82","2.5999999046325684","5.6999998092651367","9"
"20151123","강서","9.6000003814697266","6.5999999046325684","11.800000190734863","82.300003051757812","71.699996948242188","94.400001525878906","2.7000000476837158","7.1999998092651367","7"
"20151123","중구","8.6000003814697266","6.8000001907348633","10.699999809265137","80","66.699996948242188","93.599998474121094","1.7000000476837158","5","7.5"
"20151123","종로","9.8000001907348633","7.5","12","75.400001525878906","62.5","87.300003051757812","0.89999997615814209","3.7000000476837158","7.5"
"20151123","은평","9","6.0999999046325684","10.899999618530273","82.300003051757812","70.400001525878906","94.699996948242188","1.2999999523162842","4.9000000953674316","7"
"20151123","남산","9","7","11","80.900001525878906","67.5","93.699996948242188","2.2000000476837158","5.3000001907348633","7"
"20151122","도봉","10","6.1999998092651367","14.399999618530273","69","51.799999237060547","89.599998474121094","1","3.2000000476837158","0"
"20151122","강서","10.199999809265137","5.9000000953674316","14.300000190734863","72.699996948242188","56.700000762939453","88.5","1.6000000238418579","6.5","3.5"
"20151122","구로","11","7.5999999046325684","14.899999618530273","64","45.599998474121094","88.300003051757812","1.7999999523162842","6.4000000953674316","4"
"20151122","영등포","10.5","6.6999998092651367","15.399999618530273","70.5","51.700000762939453","87.199996948242188","1.7000000476837158","4.0999999046325684","4.5"
"20151122","서초","11.300000190734863","7.5","15.399999618530273","62.799999237060547","45.400001525878906","99.900001525878906","0.89999997615814209","4","5"
"20151122","강남","10.800000190734863","7.5999999046325684","15.300000190734863","66.400001525878906","48.799999237060547","88.5","1","3.2000000476837158","4.5"
"20151122","서대문","10.199999809265137","6.1999998092651367","15.199999809265137","64","45.299999237060547","83.5","1.7999999523162842","6.6999998092651367","3.5"
"20151122","금천","11.300000190734863","8.1999998092651367","15.199999809265137","65.900001525878906","48.5","90.599998474121094","2.2000000476837158","5.6999998092651367","5"
"20151122","남산","10.5","7","15","63.900001525878906","40","89.5","1.3999999761581421","5.9000000953674316","4"
"20151122","동대문","10.800000190734863","7.3000001907348633","14.899999618530273","65","49.400001525878906","84.300003051757812","1.8999999761581421","4.5","4"
"20151122","성북","10.699999809265137","7.6999998092651367","14.399999618530273","66.400001525878906","51.5","86.599998474121094","1.5","3.5","4"
"20151122","양천","10.899999618530273","7","15.5","67.300003051757812","48.599998474121094","88","1.1000000238418579","4.4000000953674316","4.5"
"20151122","노원","10.5","7","14.699999809265137","69.199996948242188","50.599998474121094","89","0.80000001192092896","3.0999999046325684","4"
"20151122","광진","11.199999809265137","7.6999998092651367","15.399999618530273","65","49.900001525878906","85.099998474121094","2","6","4.5"
"20151122","강북","10.800000190734863","7.1999998092651367","15.100000381469727","41.299999237060547","25.899999618530273","61.700000762939453","1.6000000238418579","4.3000001907348633","4"
"20151122","송파","10.699999809265137","6.4000000953674316","15.600000381469727","67.300003051757812","46.700000762939453","88.599998474121094","1.2000000476837158","3.7000000476837158","4.5"
"20151122","용산","11.5","8.3999996185302734","15.699999809265137","60.900001525878906","44.400001525878906","84.699996948242188","1.6000000238418579","4.9000000953674316","3.5"
"20151122","성동","10.899999618530273","7.0999999046325684","16.700000762939453","64.5","43.900001525878906","87.300003051757812","2.2000000476837158","5","3.5"
"20151122","중랑","10.800000190734863","7.5999999046325684","14.699999809265137","67","52.400001525878906","88","2.2000000476837158","4.4000000953674316","4"
"20151122","중구","10.100000381469727","6.5","14.100000381469727","65.300003051757812","49","88.800003051757812","1.6000000238418579","4.5999999046325684","4"
"20151122","종로","11.300000190734863","7.6999998092651367","15.100000381469727","60.799999237060547","46.5","81.599998474121094","0.40000000596046448","2.7999999523162842","3.5"
"20151122","은평","10.100000381469727","6.1999998092651367","14.699999809265137","68.300003051757812","50.599998474121094","87.199996948242188","0.69999998807907104","4.5","3.5"
"20151122","동작","11.300000190734863","7.5","15.300000190734863","56.700000762939453","38.599998474121094","80.5","1.5","4.8000001907348633","4.5"
"20151122","관악","11.199999809265137","8.1000003814697266","15.199999809265137","55.700000762939453","37.599998474121094","81.900001525878906","0.69999998807907104","2.7000000476837158","5"
"20151122","강동","11.399999618530273","7.6999998092651367","16.700000762939453","53.900001525878906","36.200000762939453","78.699996948242188","1.7999999523162842","4.5999999046325684","4"
"20151122","마포","10","5.3000001907348633","14.899999618530273","70.400001525878906","53","87.5","0.69999998807907104","3.5999999046325684","3.5"
"20151121","남산","9.6999998092651367","6","14.399999618530273","51.099998474121094","26.399999618530273","70.199996948242188","0.5","3.4000000953674316","0"
"20151121","강서","9.3999996185302734","5.9000000953674316","13.800000190734863","66.900001525878906","48.599998474121094","80.900001525878906","1","3.5","0"
"20151121","성북","10.199999809265137","6.5","15","55.900001525878906","41.5","70","1.1000000238418579","3","0"
"20151121","도봉","9.3999996185302734","5.9000000953674316","15.199999809265137","59.099998474121094","40.799999237060547","72.300003051757812","0.89999997615814209","3.7999999523162842","0"
"20151121","마포","9.3000001907348633","5.5","14.5","63.200000762939453","45.099998474121094","77.199996948242188","0.69999998807907104","3.7999999523162842","0"
"20151121","구로","10.100000381469727","7.1999998092651367","14.399999618530273","56.799999237060547","39.900001525878906","72.800003051757812","1.2999999523162842","4.5","0"
"20151121","영등포","9.8999996185302734","6.0999999046325684","14.300000190734863","64.099998474121094","46.200000762939453","78","2","5.3000001907348633","0"
"20151121","서초","10.600000381469727","7.3000001907348633","15","56.700000762939453","39.700000762939453","73.699996948242188","0.5","3.7000000476837158","0"
"20151121","강남","10.399999618530273","7","14.699999809265137","54.599998474121094","44","66.099998474121094","0.89999997615814209","2.9000000953674316","0"
"20151121","서대문","9.3999996185302734","5.6999998092651367","14.300000190734863","56.299999237060547","41.700000762939453","68.199996948242188","1.2999999523162842","5.6999998092651367","0"
"20151121","금천","10.399999618530273","7.4000000953674316","14.800000190734863","58.299999237060547","41.099998474121094","72.300003051757812","1.3999999761581421","4.3000001907348633","0"
"20151121","양천","10.300000190734863","6.6999998092651367","14.600000381469727","59.400001525878906","41.799999237060547","71.800003051757812","1.2999999523162842","4.5","0"
"20151121","노원","10.300000190734863","6.5","15.300000190734863","55.400001525878906","40.099998474121094","73.300003051757812","0.69999998807907104","2.9000000953674316","0"
"20151121","광진","10.699999809265137","7","15","55.599998474121094","42.599998474121094","67.199996948242188","1.1000000238418579","3.2000000476837158","0"
